,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2016
242,A. Kramarić,Andrej Kramaric,25,177,73,Croatia,TSG 1899 Hoffenheim,77,80,Right,2,4,3,Medium/Medium,Normal,,LW,,2015-01-16,,73.0,77.0,79.0,26.0,70.0,,,,,,,"Selfish, Flair, Chip Shot (CPU AI Only), Technical Dribbler (CPU AI Only)",68,78+2,67+7,67+3,75+2,80,68+1,71,50,79+1,78,69,78,79+1,74,78+1,68+1,74+1,67+9,75,73+5,21+2,78,59,79,74,20,20,26,8,14,14,7,15,8.17
243,Yuri,Yuri Berchiche,26,177,77,Spain,Real Sociedad,77,79,Left,1,3,3,High/Medium,Normal,,LB,,2012-07-01,,78.0,55.0,69.0,76.0,81.0,,,,,,,Dives Into Tackles (CPU AI Only),77+2,36,72,66-4,51,64-5,77,53,60,74-5,79+1,78-1,74-1,72+16,72-1,78,84,83-2,77,79,88,67+8,45,45,59,49,79,77,83+5,12,13,9,8,11,3.42
244,G. Donnarumma,Gianluigi Donnarumma,17,196,90,Italy,Milan,76,88,Right,2,3,1,Medium/Medium,Normal,,GK,,2015-07-01,SUB,,,,,,78.0,72.0,72.0,84.0,48.0,70.0,"Puncher, Rushes Out Of Goal, Comes For Crosses",12,12,12,30,8,20,12,14,24,26,46,50+2,54+2,72,35,24,64+4,32+2,60,18,30,26,14,50,24,55,12,14,16,78,72+6,72-2,70,84+4,10.83
245,M. Rashford,Marcus Rashford,18,187,72,England,Manchester United,76,88,Right,1,3,3,High/Low,Lean,#Speedster,LM,,2014-07-01,,90.0,73.0,79.0,31.0,65.0,,,,,,,"Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only)",65+17,76+6,68+5,71+7,71+20,80+5,64,65,56+10,77+11,91+4,90+5,86+7,74+11,76+6,74+7,72+2,79+14,61+4,64+6,55+7,38,79+6,68+4,74,72,22,25+5,25+5,11,6,15,7,14,7.41
246,Nélson Semedo,Nélson Semedo,22,177,67,Portugal,SL Benfica,76,85,Right,1,3,2,High/Medium,Lean,,RB,,2013-07-01,,89.0,53.0,76.0,69.0,67.0,,,,,,,Speed Dribbler (CPU AI Only),74-1,50,56+2,69,42,75,51,30,53,74,86+1,91+1,85,79+1,77,68,76,85+1,58,46,65,69+2,73,60,38,69,68,73,73,16,12,10,14,12,5.6067
247,Pablo Fornals,Pablo Fornals,20,178,67,Spain,Málaga CF,76,84,Right,1,3,2,Medium/Medium,Normal,,SUB,,2014-11-15,,62.0,61.0,70.0,64.0,62.0,,,,,,,,69+19,63-3,40,81+5,54-6,67,58+5,36,78+6,75+4,64-4,60-4,68-1,76+4,70-2,51-11,56-5,66+1,58-2,68,68,68,74+1,78+3,46,57,59-11,73,68-3,9,11,12,7,15,2.28
248,L. Paredes,Leandro Paredes,22,180,75,Argentina,Roma,76,83,Right,2,4,4,Medium/Medium,Normal,,SUB,,2014-07-01,,72.0,66.0,78.0,68.0,72.0,,,,,,,"Power Free-Kick, Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Set Play Specialist",77+8,55,60+15,83+2,73,77,79,71,75,81,75+2,69,77,74+2,77-1,80-1,61,79+4,69+4,76,72+3,72+13,64+1,81+5,57,74,64+5,72+9,72+7,9,14,6,9,10,7.98
249,P. Zieliński,Piotr Zielinski,22,180,75,Poland,Napoli,76,83,Right,2,4,4,Medium/Medium,Lean,,SUB,,2016-08-09,SUB,77.0,66.0,79.0,55.0,61.0,,,,,,,Technical Dribbler (CPU AI Only),77+8,62,52,79,70+6,79,80+11,65,75,81,77,77+2,77+4,72,76,76+4,55,77,55,68+3,56-1,60,70,78+1,51,74,48,60,56,12,9,12,11,6,11.172
250,Bruno Fernandes,Bruno Fernandes,21,179,75,Portugal,Sampdoria,76,83,Right,2,3,3,High/Medium,Lean,,SUB,Udinese,,,79.0,67.0,79.0,63.0,62.0,,,,,,,Technical Dribbler (CPU AI Only),70,64-2,58,78,70,78,69,66,74,80+2,80+2,78,82+1,74,80+2,72,72+4,76,55,68-2,60,68,72-2,74,66,69,58,66,62,12,14,15,8,14,7.41
251,L. Dendoncker,Leander Dendoncker,21,188,83,Belgium,RSC Anderlecht,76,83,Right,1,4,2,Medium/High,Lean,,RCM,,2012-03-01,,68.0,66.0,68.0,73.0,77.0,,,,,,,Long Shot Taker (CPU AI Only),66,58,76,77,69,66,68,73,73,73,66,69-2,65,77,62,81,73,82,77,72,73,76,68,72,44,72,68,75,73,14,8,14,14,6,9.12
252,Santi Mina,Santi Mina,20,177,71,Spain,Valencia CF,76,83,Right,1,3,3,Medium/Medium,Normal,,RW,,2015-07-04,,78.0,73.0,79.0,35.0,62.0,,,,,,,Speed Dribbler (CPU AI Only),68,80+1,65,71,67+2,81+1,55+3,55,48,80+2,77+5,78+2,74+2,76,69-2,66+3,72+2,67,59+5,67+1,61,44,80+2,69+1,69,65,18,37,32,9,8,14,8,15,7.98
253,Marcos Lopes,Rony Lopes,20,174,68,Portugal,LOSC Lille,76,83,Left,1,3,4,Medium/Medium,Normal,,RW,AS Monaco,,,77.0,67.0,80.0,30.0,55.0,,,,,,,,71+2,69+3,38,77+3,56+3,81+2,62+7,62+1,72+3,78+2,78,77,84+1,72+4,77,66,52+10,66,56,65+5,39+7,29+7,74+2,76+3,65,58,30,28+6,27,11,10,12,12,11,10.26
254,C. Wilson,Callum Wilson,24,180,66,England,Bournemouth,76,82,Right,1,3,3,High/Medium,Normal,#Speedster,ST,,2014-07-04,,91.0,73.0,75.0,34.0,78.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",52,79,62,70,65,73,62,45,60,75,93,90,81,70,79,69,66,77,81,64,73,40,77,71,75,78,20,39,25,10,15,8,10,6,9.12
255,J. Veretout,Jordan Veretout,23,176,66,France,AS Saint-Étienne,76,82,Right,1,3,3,Medium/Medium,Lean,,RCM,Aston Villa,,,66.0,73.0,75.0,65.0,71.0,,,,,,,Set Play Specialist,78,71,53,79,70,75,69,73,76,77,68,65,69,75,69,77,57,80,71,74,65,68-2,68,75,77,72,63,71-3,63,9,10,11,8,9,9.12
256,R. Guerreiro,Raphaël Guerreiro,22,170,67,Portugal,Borussia Dortmund,76,82,Left,2,3,3,High/Medium,Normal,,SUB,,2016-07-01,LB,83.0,69.0,77.0,72.0,64.0,,,,,,,,78+3,70,61,74+2,70,77,71+6,74+16,70,76,84,82,83,73+2,84,74,62+2,75,56,71,69,72+2,71,68,37,59,74,74,72,12,6,8,11,8,13.2525
257,N. Tagliafico,Nicolás Tagliafico,23,171,67,Argentina,Independiente,76,82,Left,1,2,3,High/Medium,Normal,#Speedster,LB,,2015-02-10,,92.0,48.0,73.0,73.0,70.0,,,,,,,Early Crosser,68,33,73+6,69+1,33,71,61,40,68,73+3,91+1,93+2,83+1,68+2,82,66,84+6,79,62,63,73-4,74+9,60+1,55,46,60,71,73+3,74+1,13,9,10,15,16,4.33
258,G. Kondogbia,Geoffrey Kondogbia,23,188,76,France,Inter,76,81,Left,2,2,3,Medium/Medium,Lean,,SUB,,2015-06-22,SUB,72.0,60.0,76.0,73.0,81.0,,,,,,,"Avoids Using Weaker Foot, Technical Dribbler (CPU AI Only)",59,48,72,78,46,77,63,60,77,77,69,75+6,75+3,74-1,54-4,86,74,86,86,67,65,73-5,73+5,72,45,74,69,78-1,71,15,10,10,8,10,25.84
259,E. Forsberg,Emil Forsberg,24,179,78,Sweden,RB Leipzig,76,81,Right,2,4,4,High/Medium,Normal,,LAM,,2015-01-07,LM,75.0,70.0,81.0,30.0,65.0,,,,,,,"Technical Dribbler (CPU AI Only), Backs Into Player",68,70,45,75,67,80+1,69,70+1,65,81,79-2,72,84+2,73,83,72,59-1,74+2,63+1,68,62,43,78,77,64,76,23,26,17,13,7,9,15,11,5.32
260,Anderson Talisca,Talisca,22,188,72,Brazil,Beşiktaş JK,76,81,Left,2,4,3,Medium/Low,Normal,,CAM,SL Benfica,,,75.0,80.0,74.0,58.0,66.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only), Takes Finesse Free Kicks",76,77,63,76,76,74,83+3,79,77,75,73,76,73,77+1,60,84,38,76,64,87+2,65,63,83+1,74,71,68,50,64,45,13,11,13,12,10,9.12
261,I. Gueye,Idrissa Gueye,26,174,72,Senegal,Everton,76,79,Right,1,3,2,Medium/High,Lean,,RDM,,2016-08-03,,74.0,58.0,75.0,78.0,78.0,,,,,,,,58,47,67,78,31,73,33,43,73,77,75+1,73+3,75,80+1,80,80,80+4,88+3,72+1,66,80,85+2,67,71,54,77,76,78,77,8,6,8,12,13,11.4
262,L. Hernández,Lucas Hernández,20,180,75,France,Atlético Madrid,75,86,Left,1,3,2,High/Low,Normal,,SUB,,2013-08-18,,65.0,42.0,56.0,75.0,70.0,,,,,,,"Long Passer (CPU AI Only), Power Header",57,36,75,67,23,46,38,28,58,65,66-2,65-2,69,63,61,62,85,61,70+1,47,77,75,27,33,34,48,74,76,79,10,7,8,14,10,6.46
263,T. Werner,Timo Werner,20,180,75,Germany,RB Leipzig,75,85,Right,2,4,3,Medium/Medium,Normal,#Speedster,SUB,,2016-07-01,,90.0,70.0,78.0,24.0,62.0,,,,,,,"Injury Free, Beat Offside Trap, Speed Dribbler (CPU AI Only)",67,73,65,74,71,78,62,42,55,77,91,90,79,76,77,69,77+3,69+2,58,64,60,24,75,56,63,54,17,20,19,9,9,8,15,9,9.12
264,Rúben Neves,Rúben Neves,19,180,75,Portugal,FC Porto,75,85,Right,2,3,3,Medium/Medium,Normal,,SUB,,2014-07-01,,66.0,65.0,73.0,71.0,71.0,,,,,,,Long Passer (CPU AI Only),72-1,59-1,61,80-1,64-3,73,75-3,70-1,78-2,75-1,65,66,68,72-2,67,76-1,73,74-2,69,71-1,70,75-1,63-4,74-1,59,68,69,74,68-2,16,12,10,8,10,12.54
265,Diogo Jota,Diogo Jota,19,178,70,Portugal,FC Porto,75,84,Right,2,4,4,High/Medium,Lean,,SUB,Atlético Madrid,,,78.0,73.0,81.0,44.0,68.0,,,,,,,"Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",58,73+2,73,67+1,69+3,83+4,74,55+24,64,79+2,79,78-1,83-1,78,70-1,76,66,73,65+22,75-1,70+11,54+28,77,73,61,70,26,48+8,39+6,7,12,15,9,11,5.7
266,N. Redmond,Nathan Redmond,22,173,75,England,Southampton,75,83,Right,1,3,4,High/Medium,Lean,#Acrobat,LS,,2016-07-01,,86.0,68.0,79.0,24.0,49.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), Backs Into Player",71,66,33,69,55,79,69,68,63,77,89,84,90,63,84,71,48,70,43,73,38,22,71,72,60,62,18,26,30,12,14,16,6,10,9.975
267,D. Redmond,Nathan Redmond,25,175,67,England,Hamilton Academical FC,63,67,Left,1,3,3,Medium/Medium,Normal,,SUB,,2014-07-01,,77.0,58.0,64.0,48.0,58.0,,,,,,,Technical Dribbler (CPU AI Only),63,58,55,67,48,63,60,62,60,62,74,80,80+3,57,64,57,48,61,60,59,53,55,59,55,65,54,47,47,36,11,10,10,10,15,9.975
268,J. Lerma,Jefferson Lerma,21,179,70,Colombia,Levante UD,75,83,Right,1,4,2,Medium/High,Lean,,SUB,,2016-07-01,,79.0,64.0,73.0,69.0,80.0,,,,,,,,69,56,58,76,53,71,67,68,71,75,79,79,76,72,76,80,81,90,75,71,78,74,58,66,58,63,60,75,80,16,14,11,7,9,1.71
269,A. Robertson,Andrew Robertson,22,178,63,Scotland,Hull City,75,83,Left,1,2,2,High/High,Lean,,LB,,2014-07-29,LB,82.0,60.0,72.0,71.0,71.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",78+2,59+3,67,68+2,32,69,68+2,30,59+3,74,79+2,85,83,71,72+4,67,55,81,68+2,61+3,69+1,71,64+4,69,55,67,71,73,69,11,8,10,7,14,7.41
270,N. Keïta,Naby Keïta,21,172,64,Guinea,RB Leipzig,75,83,Right,1,3,3,High/Medium,Normal,,RAM,,2016-07-01,,80.0,68.0,77.0,62.0,70.0,,,,,,,Playmaker (CPU AI Only),57+4,69+4,40,77+2,55+5,77+2,54+6,47+13,70+5,74+3,82,78,81,72,90,76,56,91,59-10,64+3,77+3,77,66+3,76+4,58+6,74,54+2,66,62+1,7,14,15,14,9,12.54
271,M. Almirón,Miguel Almirón,22,177,61,Paraguay,Club Atlético Lanús,75,83,Left,1,3,3,High/Medium,Lean,#Acrobat,LCM,,2015-08-01,SUB,89.0,68.0,76.0,57.0,60.0,,,,,,,,68+9,67+7,47,80+10,55+10,73+3,69+3,60+2,70+8,75+8,90+15,88+11,88+18,82+18,82+12,69+5,70+15,71+9,56+5,72+11,55,60+2,72+10,78+6,58+3,69,38+14,73+11,68+13,6,9,13,13,12,3.591
272,M. Keane,Michael Keane,23,188,82,England,Burnley,75,82,Right,1,3,2,Medium/Medium,Normal,,RCB,,2015-01-08,,67.0,39.0,60.0,76.0,75.0,,,,,,,Power Header,49,41,76+1,69,30,59,32,25,67,64,66-4,67,46,68+13,59,34,80,77,82+2,43,55,73,23,47,48,73,76+1,77,76+1,16,7,8,14,11,7.125
273,S. Verdi,Simone Verdi,23,171,61,Italy,Bologna,75,81,Left,1,5,4,High/Medium,Lean,#Acrobat,RW,,2016-07-11,,84.0,61.0,81.0,28.0,53.0,,,,,,,"Flair, Chip Shot (CPU AI Only), Technical Dribbler (CPU AI Only)",73,60-3,42,75,59,80,76+6,51,67,80+1,89+1,79,91,66,92,60-1,54,69+2,49+6,66-1,44,31,66-5,76+4,55,70,19,30,27,12,10,7,15,9,2.47
274,P. Kadeřábek,Pavel Kaderabek,24,182,81,Czech Republic,TSG 1899 Hoffenheim,75,80,Right,2,2,2,High/Medium,Normal,,RB,,2015-07-01,RB,78.0,58.0,73.0,72.0,75.0,,,,,,,"Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only), Speed Dribbler (CPU AI Only)",77,56,69,74,57,74,54,52,69,75,76,79,68,74,67,66,68+1,79,74,57,72,66,55,64,54,67,74,75,75,10,11,14,13,7,3.99
275,B. Mendy,Benjamin Mendy,21,185,85,France,AS Monaco,75,79,Left,2,3,2,High/Medium,Normal,,LB,,2016-06-22,,77.0,47.0,72.0,72.0,76.0,,,,,,,Injury Prone,76,33,64,74,20,73,32,29,68,73,78,76,66,68,69,65,68,74,79,63,75,76,68,31,40,58,70,74,75,7,7,9,15,9,8.835
276,S. Kolašinac,Sead Kolasinac,23,183,85,Bosnia Herzegovina,FC Schalke 04,75,79,Left,2,2,2,Medium/High,Stocky,#Strength,SUB,,2012-07-01,,80.0,47.0,63.0,75.0,85.0,,,,,,,"Avoids Using Weaker Foot, Early Crosser",64,31,70,68,31,62,42,25,48,68,74-1,84,52-2,76,55,82,76+1,79,87,49,91,64,58,56,44,68,77,81,81,15,9,16,7,9,7.41
277,A. Izzo,Armando Izzo,24,183,78,Italy,Genoa,75,79,Right,1,4,2,Medium/Medium,Normal,,LCB,,2014-07-14,,69.0,31.0,59.0,78.0,70.0,,,,,,,,35,19,71,60,20,53,26,26,55,65,68,69,61,72,60,50,72,68,69,44,75,78,16,33,37,63,79,79,76,12,6,10,11,12,3.99
278,G. Lo Celso,Giovani Lo Celso,20,177,70,Argentina,Rosario Central,74,86,Left,1,3,3,High/High,Lean,,CAM,Paris Saint-Germain,,,77.0,58.0,76.0,40.0,63.0,,,,,,,"Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Takes Finesse Free Kicks",73+3,55,36,78+4,69+9,74+2,67+3,72+7,73+6,79+3,76+1,77+1,78,64+16,78-2,58+5,57,74+4,57+3,59+1,65+10,34+10,66+6,80+2,55+6,57,28,55,48,10,7,10,15,14,9.975
279,O. Zinchenko,Oleksandr Zinchenko,19,175,61,Ukraine,PSV,74,86,Left,1,3,4,Medium/Medium,Lean,,SUB,Manchester City,,,77.0,62.0,76.0,59.0,58.0,,,,,,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (CPU AI Only)",80+7,65,52,75+2,44,78,60,71,70+2,70,79+2,76+2,81,72+2,84,59,65+5,56-3,55+20,62,64,68,68,77+4,59,45,51,62-4,59-4,15,11,13,11,11,4.56
280,André Silva,André Silva,20,185,79,Portugal,FC Porto,74,86,Right,1,3,3,High/High,Normal,,ST,,2013-07-01,,76.0,70.0,72.0,48.0,80.0,,,,,,,Beat Offside Trap,59+25,69,76+8,67+18,67+2,71+5,71,33,58+18,73+4,74-1,77,75+6,76+4,66+6,76-2,84+16,85+19,77,62+10,78+3,56+15,79+8,63+5,73-2,70,38+14,47+5,39+22,14,13,7,11,8,6.08
281,L. Bailey,Leon Bailey,18,181,70,Jamaica,KRC Genk,74,86,Left,1,4,4,High/Medium,Normal,"#Speedster, #Acrobat",LM,,2015-08-12,,93.0,67.0,78.0,29.0,60.0,,,,,,,"Selfish, Flair, Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",73+1,60,57,68+2,66+10,77+1,73+2,72+2,62+3,75+2,94,93+1,92,69+6,77,79+6,55,71+1,56,74+6,57,21,67+7,68+2,64+3,43,32,27,18,12,13,6,15,14,9.12
282,N. Stark,Niklas Stark,21,190,81,Germany,Hertha BSC,74,84,Right,1,3,2,Medium/Medium,Lean,,SUB,,2015-08-24,,77.0,55.0,68.0,73.0,77.0,,,,,,,,44,50,76+2,74+1,48,68+8,43,35,68,71,75+6,78,60,69,68+12,66,55,82-2,76,59,79+4,73+4,65,63,39,58,72,76+1,68,7,15,10,15,13,3.99
283,Malcom,Malcom,19,171,71,Brazil,FC Girondins de Bordeaux,74,84,Left,1,4,3,Medium/Medium,Lean,#Acrobat,RAM,,2016-01-31,,83.0,64.0,79.0,20.0,58.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only)",64+2,63+2,57,68+4,57,78,65+3,64+3,63+4,75+1,86,80,92,75,84,65+10,58,71+2,54+14,66+11,51,15,74,69,65,64,16,15,17,8,14,15,7,9,11.4
284,Gonçalo Guedes,Gonçalo Guedes,19,179,73,Portugal,SL Benfica,74,84,Right,1,3,3,High/Medium,Normal,,SUB,,2014-07-01,,83.0,71.0,76.0,35.0,61.0,,,,,,,"Diver, Technical Dribbler (CPU AI Only)",69,68,59,72+1,70,76,74,73+2,64,75,82+4,84+1,82,75,70-7,78+3,65,67+1,56-4,72+1,67+7,43,73-1,71-1,69,75,25,34+6,30,9,12,11,9,9,8.55
285,M. Rashica,Milot Rashica,20,178,73,Kosovo,Vitesse,74,84,Right,1,4,3,High/Medium,Normal,#Speedster,RW,,2015-07-01,,90.0,69.0,80.0,29.0,62.0,,,,,,,"Early Crosser, Technical Dribbler (CPU AI Only)",68-1,72,53,67+1,68+2,82,71+3,45,67+1,76,94+2,87+3,88+2,65+3,74+6,73-1,48,73+4,56,67,69,24,66,62,45,65,21,29,36,7,14,7,14,6,2.2833
286,C. Lenglet,Clément Lenglet,21,186,81,France,AS Nancy Lorraine,74,83,Left,1,4,2,Medium/High,Lean,,LCB,,2013-09-13,,67.0,33.0,54.0,74.0,71.0,,,,,,,,36,23,70+6,74,24,41,25,27,69+3,75+3,65,68,51,72,54,58,68,65,74,35,70,74,22,32,43,80,75+2,75+1,68+4,10,10,9,12,7,2.85
287,J. Correa,Joaquín Correa,21,188,77,Argentina,Sevilla FC,74,82,Right,1,3,4,Medium/Low,Normal,,SUB,,2016-07-10,,74.0,68.0,75.0,33.0,61.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",73+1,66+15,43,76+3,67-2,76-1,69+1,63,71-1,77,72-7,76-2,72-7,68-2,60-7,74+4,42-7,63-11,67-2,71,48,31+10,67+4,71+4,57,60,29+10,37+16,26+10,11,10,7,8,8,9.405
288,Ayoze Pérez,Ayoze Pérez,22,179,66,Spain,Newcastle United,74,82,Right,1,4,3,High/Medium,Lean,,SUB,,2014-06-06,,78.0,71.0,80.0,23.0,63.0,,,,,,,Speed Dribbler (CPU AI Only),43,77-1,65,72,78,82,79,71,51,78,79,77,84,71,79,63,72,70,56+2,62,69,13,79-2,65,73,72,19,23,12,12,12,11,14,8,9.12
289,M. Politano,Matteo Politano,22,171,65,Italy,Sassuolo,74,82,Left,1,2,3,High/Medium,Normal,#Acrobat,LW,,2016-06-30,,82.0,67.0,79.0,17.0,50.0,,,,,,,"Avoids Using Weaker Foot, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",70+3,68+12,40-1,65+2,67+10,78+3,66+3,61,53+5,78+6,85,79,90,73+7,84,68,43,69,38,68+1,60+19,25+10,73+10,68+12,44,64,12-1,12,12,11,12,6,8,11,4.18
290,M. Sabitzer,Marcel Sabitzer,22,177,74,Austria,RB Leipzig,74,81,Right,1,4,3,High/Medium,Normal,,RS,,2014-07-01,SUB,87.0,72.0,76.0,28.0,70.0,,,,,,,"Injury Free, Backs Into Player",63,71,52,71,73,75+2,72,63,58,76+1,89,85-1,81-2,69,80,77,80-1,78-2,68-1,69,63,33,76+4,70,65,71,18,31,17,11,13,14,15,13,4.845
291,J. Roussillon,Jérôme Roussillon,23,175,80,France,Montpellier HSC,74,80,Left,1,3,2,High/High,Normal,,LB,,2015-01-20,,85.0,62.0,73.0,70.0,72.0,,,,,,,Injury Prone,72,59,65+4,74,57,73,65,56,69,72,86,84,72,70-2,74,69,65,76,69,65,75,73,67,70,51,65,69,71,73,9,7,13,8,15,2.565
292,W. Orban,Willi Orban,23,186,82,Germany,RB Leipzig,74,80,Right,1,3,2,Medium/High,Normal,,RCB,,2015-07-01,,62.0,34.0,56.0,73.0,76.0,,,,,,,"Injury Free, Power Header",38,34,75,68,33,53,28,32,51,61,60,64,47+1,70,57,37,82-1,64,80,29,77,74,34,40,41,67,74,72,71,15,12,15,10,6,3.135
293,T. Delaney,Thomas Delaney,24,182,71,Denmark,FC København,74,78,Left,1,5,2,Medium/High,Normal,,LCM,,2009-06-01,,72.0,67.0,71.0,72.0,80.0,,,,,,,"Leadership, Long Passer (CPU AI Only)",66+1,64+1,73,75+1,61,69,66+3,59,75+2,74,70,73,70-3,69-11,72,76,80,90+6,79+5,66,68-13,70,69,73+1,60+8,78,72,74,69,8,12,11,14,15,2.66
294,S. Gnabry,Serge Gnabry,20,173,73,Germany,SV Werder Bremen,73,85,Right,1,3,3,Medium/Medium,Normal,,LM,,2016-08-31,,85.0,63.0,75.0,43.0,62.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",68,63+5,47,73+3,45,76,54,38,62,74,87+2,84,78,69+9,80,65,64,62,63-3,64+5,58,37,66+1,67+1,66,57,43,46,45,14,10,10,9,7,3.99
295,P. Kimpembe,Presnel Kimpembe,20,183,71,France,Paris Saint-Germain,73,84,Left,1,2,2,Medium/Medium,Lean,,SUB,,2014-10-17,,72.0,31.0,56.0,75.0,67.0,,,,,,,,30,25,68+8,61,28,51+8,28,32,44,61+11,73+18,72+20,66+27,53,65,47,73,56,71+9,27,69+19,76+16,34,31,43,70,75+14,75+4,79+12,7,8,14,15,9,4.37
296,Marcos Llorente,Marcos Llorente,21,183,71,Spain,Deportivo Alavés,73,84,Right,1,3,2,Medium/Medium,Lean,,SUB,Real Madrid,,,57.0,48.0,68.0,59.0,67.0,,,,,,,,56+9,39,41,78+5,44,66+2,45,51,79+5,76+6,58-5,56-4,55-1,68+10,66,58+3,59,71+2,68,56,61+3,72+5,65+3,71,53,52,47,68+5,59+4,13,6,6,11,15,3.306
297,I. Diop,Issa Diop,19,194,92,France,Toulouse Football Club,73,84,Right,1,3,2,Medium/High,Normal,#Strength,RCB,,2015-11-21,,65.0,29.0,46.0,72.0,80.0,,,,,,,,32,25,72-1,63,28,35,28,34,57,60,68,63,49,59,49,39,85,74,86,21,73,66,35,40,44,69,72+2,75+5,76+2,10,7,6,14,9,2.052
298,J. Pickford,Jordan Pickford,22,185,77,England,Sunderland,73,83,Left,1,3,1,Medium/Medium,Normal,,SUB,,2014-05-21,,,,,,,72.0,75.0,82.0,74.0,44.0,71.0,Puncher,17,19,15,28,20,14,18,16,33,21,48,41,33,64,67,31+9,59,44,50,13,23,24,18,65,41,27,14,20,12,72,75+7,82,71,74,1.14
299,J. Lee,Jordan Pickford,19,178,80,England,Bournemouth,59,72,Right,1,3,2,Medium/Medium,Normal,,RES,,2015-07-01,,64.0,33.0,57.0,59.0,61.0,,,,,,,,55,32,50,41,36,64,39,40,30,50,67,61,56,54,40,29,59,57,62+17,29,63,61,54,37,42,39,51,65,66,10,8,8,9,7,1.14
300,Y. Poulsen,Yussuf Poulsen,22,193,78,Denmark,RB Leipzig,73,83,Right,2,3,4,High/High,Lean,,LS,,2013-07-04,,88.0,65.0,74.0,34.0,77.0,,,,,,,"Beat Offside Trap, Flair",65+3,69,69+1,67+3,68,74,69,43,44,77+5,89-1,87+1,77,72+2,55-1,64+2,81,78+1,75,57,79,31,73+2,59+5,59,62,22,37,28,6,11,15,14,8,5.13
301,J. Gbamin,Jean-Philippe Gbamin,20,186,83,France,1. FSV Mainz 05,73,83,Right,1,3,2,Medium/High,Normal,,CDM,,2016-07-13,,66.0,38.0,69.0,72.0,74.0,,,,,,,,69,38+16,57,73+5,34+10,69+4,41+11,29,69+5,71+3,68-4,65,64,69+7,68+9,35,76+4,77+7,76+2,37+1,67,74+9,55+10,62+3,40,66,73+5,74+3,70+4,11,13,8,14,10,3.61
302,Kepa Arrizabalaga,Kepa,21,188,83,Spain,Athletic Club de Bilbao,73,81,Right,1,4,1,Medium/Medium,Normal,,RES,,2012-07-01,,,,,,,74.0,70.0,74.0,77.0,33.0,69.0,"GK Long Throw, Comes For Crosses",25,11,17,32,23,10,25,19,36,16,34,33,36,66-1,39,25,69,37,51,14,18,21,15,55,24,26,19,18,16,74-4,70,74,69-2,77-5,1.71
303,Pau López,Pau López,21,188,72,Spain,Tottenham Hotspur,73,80,Left,1,3,1,Medium/Medium,Lean,,RES,RCD Espanyol,,,,,,,,70.0,75.0,68.0,71.0,49.0,74.0,,24,19,15,30,24,17,23,21,25,15,45,52,40,71+6,57,21,60,42,52,24,39,16,20,26-6,25,22,12,20,11,70+1,75+1,68,74+2,71,1.444
304,N. Schulz,Nico Schulz,23,180,78,Germany,Borussia Mönchengladbach,73,79,Left,1,2,2,Medium/Medium,Normal,,SUB,,2015-08-18,,87.0,49.0,74.0,69.0,72.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",67,46,55,73,49,75,59,42,63,74,88,86,74,72,72,63,60,77,72,38,67,68,66,65,56,67,67,74,72,13,9,15,7,14,3.705
305,L. Dunk,Lewis Dunk,24,192,88,England,Brighton & Hove Albion,73,78,Right,1,3,2,High/Medium,Lean,,LCB,,2010-07-01,,60.0,32.0,58.0,72.0,76.0,,,,,,,Power Header,27,37,74,66,24,58,23,28,65+2,62,54,65,52,69,44,42,52,70,81,12,78+11,73,23,45,36,67,69+1,73,71+1,15,16,9,12,6,4.56
