,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2019
259,J. Corona,Jesús Corona,26,173,62,Mexico,FC Porto,81,82,Right,3,5,5,Medium/Medium,Normal,"#Dribbler, #Acrobat",RM,,2015-08-31,RW,83.0,70.0,88.0,62.0,54.0,,,,,,,"Selfish, Crowd Favourite",79,72,67,76,75,90,85,67,65,85,88,79,91,80,87,66,72,74,39,67,64,59,80,78,68,85,64,63,54,11,6,10,14,9,22.04
260,W. Weghorst,Wout Weghorst,26,197,84,Netherlands,VfL Wolfsburg,81,82,Right,1,3,3,High/High,Normal,"#Aerial Threat, #Strength",ST,,2018-07-01,,63.0,80.0,69.0,39.0,83.0,,,,,,,Long Passer (CPU AI Only),42,84,87,76,79,65,40,37,48,78,57,68,63,82,44,84,79,85,86,66,76,34,85,65,77,80,37,32,25,11,9,14,16,12,23.56
261,M. Dembélé,Moussa Dembélé,31,185,85,Belgium,Guangzhou R&F FC,81,81,Left,3,2,4,Medium/Medium,Normal,"#Dribbler, #Strength",CM,,2019-01-17,,73.0,68.0,87.0,77.0,80.0,,,,,,,Crowd Favourite,65,64,70,85,73,89,65,55,79,88,72,73,81,81,76,79,77,60,90,68,79,81,69,80,63,90,75,80,70,16,14,11,16,14,30.02
262,M. Dembélé,Moussa Dembélé,22,183,74,France,Olympique Lyonnais,80,85,Right,1,3,4,High/Medium,Normal,,ST,,2018-08-31,,82.0,77.0,76.0,30.0,81.0,,,,,,,Selfish,50,81,76,71,69,75,69,41,48,79,79,85,78,77,68,80,83,74,86,66,75,22,82,68,82,76,39,14,16,7,13,11,10,8,30.02
263,M. Sissoko,Moussa Sissoko,29,187,91,France,Tottenham Hotspur,81,81,Right,2,3,3,High/High,Normal,"#Engine, #Strength",SUB,,2016-08-31,,80.0,70.0,79.0,79.0,89.0,,,,,,,"Diver, Early Crosser",75,65,70,82,64,84,75,74,76,80,74,85,64,82,58,85,77,91,90,69,85,80,76,76,60,75,76,82,81,14,8,11,10,8,28.5
264,N. Nkoulou,Nicolas N'Koulou,29,184,77,Cameroon,Torino,81,81,Right,3,3,2,Medium/Medium,Lean,,CB,,2018-07-01,,70.0,44.0,70.0,82.0,74.0,,,,,,,,60,33,77,72,64,68,37,28,70,72,70,70,66,78,74,58,83,64,77,46,79,83,54,63,50,78,82,83,78,6,7,6,15,7,19.95
265,Marcos Alonso,Marcos Alonso,28,188,87,Spain,Chelsea,81,81,Left,2,3,3,High/Low,Lean,#FK Specialist,SUB,,2016-08-31,,66.0,73.0,77.0,79.0,79.0,,,,,,,Argues with Officials,83,68,83,83,70,78,85,86,73,83,68,65,64,82,58,84,72,91,76,77,75,79,77,69,64,75,75,81,78,9,7,13,9,12,41.04
266,H. Mkhitaryan,Henrikh Mkhitaryan,30,177,75,Armenia,Arsenal,81,81,Right,3,5,4,High/High,Lean,,SUB,,2018-01-22,,78.0,76.0,83.0,55.0,66.0,,,,,,,"Selfish, Giant Throw-in",77,74,53,81,77,83,82,66,71,83,79,78,80,79,83,83,66,77,59,72,69,60,81,82,72,76,53,53,55,5,11,14,5,7,28.5
267,A. Florenzi,Alessandro Florenzi,28,173,67,Italy,Roma,81,81,Right,3,3,4,High/Medium,Lean,#Acrobat,RB,,2010-07-01,RB,82.0,77.0,80.0,77.0,73.0,,,,,,,"Early Crosser, Giant Throw-in",77,70,72,77,87,78,73,79,75,79,85,79,87,80,82,82,74,89,63,82,79,79,82,76,76,80,76,79,78,9,8,10,11,10,28.5
268,Lucas Vázquez,Lucas Vázquez,28,173,70,Spain,Real Madrid,81,81,Right,2,4,4,High/Low,Normal,,SUB,,2015-07-02,,82.0,73.0,82.0,58.0,69.0,,,,,,,,80,72,56,79,58,82,82,71,75,81,85,80,81,85,83,80,68,91,57,76,72,59,82,80,56,75,57,59,58,9,16,9,9,7,28.5
269,João Félix,João Félix,19,181,70,Portugal,Atlético Madrid,80,93,Right,1,4,5,High/Medium,Lean,,RS,,2019-07-03,RS,82.0,80.0,81.0,40.0,70.0,,,,,,,"Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",73,79,69,76,79,82,81,58,67,80,79,85,83,83,80,82,79,79,64,80,69,38,84,77,68,82,30,42,35,13,12,14,13,14,62.7
270,N. Barella,Nicolò Barella,22,175,68,Italy,Inter,80,88,Right,2,3,3,Medium/High,Normal,,RCM,Cagliari,,RCM,76.0,66.0,80.0,74.0,69.0,,,,,,,,76,63,40,82,53,80,73,67,78,82,78,74,75,79,83,72,58,83,58,66,82,79,73,76,73,80,75,80,76,11,5,13,14,11,41.04
271,J. Gomez,Joe Gomez,22,188,77,England,Liverpool,80,88,Right,1,3,3,Medium/Medium,Normal,,RCB,,2015-06-20,SUB,81.0,30.0,68.0,79.0,76.0,,,,,,,"Inflexible, Power Free-Kick",69,26,71,74,24,67,41,29,62,70,76,85,64,79,66,41,66,74,79,26,73,81,51,56,26,72,79,82,78,8,13,14,7,7,39.9
272,A. Christensen,Andreas Christensen,23,187,81,Denmark,Chelsea,80,87,Right,2,3,2,Low/Medium,Lean,,RCB,,2013-04-10,LCB,68.0,31.0,68.0,82.0,72.0,,,,,,,,49,36,80,77,25,66,32,22,71,73,65,70,61,78,61,31,73,68,73,20,73,82,32,62,36,77,80,84,82,10,12,8,6,8,37.05
273,M. Maignan,Mike Maignan,23,191,89,France,LOSC Lille,80,87,Right,1,3,1,Medium/Medium,Normal,,GK,,2015-08-18,,,,,,,78.0,77.0,78.0,83.0,46.0,78.0,,18,13,17,36,16,22,14,16,27,24,47,46,39,79,55,59,72,39,76,20,17,24,14,50,15,55,14,12,19,78,77,78,78,83,19.57
274,Y. Tielemans,Youri Tielemans,22,176,72,Belgium,Leicester City,80,87,Right,2,5,4,Medium/Medium,Lean,,RCM,,2019-07-08,SUB,63.0,78.0,78.0,68.0,67.0,,,,,,,"Leadership, Argues with Officials, Finesse Shot",82,73,59,84,78,78,85,75,81,81,65,61,69,75,77,86,63,72,63,84,70,69,79,82,72,83,66,73,68,6,8,10,14,12,39.9
275,Mario Hermoso,Mario Hermoso,24,184,75,Spain,Atlético Madrid,80,87,Left,1,3,2,High/Medium,Normal,,SUB,,2019-07-18,SUB,79.0,49.0,71.0,79.0,77.0,,,,,,,Injury Prone,71,42,75,77,41,66,68,55,76,76,75,82,75,80,65,65,86,76,75,46,81,81,64,65,45,76,76,80,80,13,8,10,5,8,28.5
276,Carlos Soler,Carlos Soler,22,180,76,Spain,Valencia CF,80,87,Right,1,4,3,Medium/Medium,Lean,,RM,,2015-07-01,,77.0,74.0,78.0,62.0,68.0,,,,,,,Dives Into Tackles (CPU AI Only),81,74,56,84,66,78,69,82,78,80,75,78,74,80,72,77,57,74,68,73,65,68,76,83,73,76,60,65,56,6,14,7,13,11,57.0
277,M. Caldara,Mattia Caldara,25,187,80,Italy,Milan,80,86,Right,2,3,2,Medium/High,Normal,,SUB,,2018-08-02,,64.0,34.0,63.0,83.0,74.0,,,,,,,Long Passer (CPU AI Only),34,36,82,63,51,62,20,24,58,63,62,65,58,77,59,38,76,64,78,20,76,82,34,32,30,74,85,84,80,14,9,6,9,5,22.8
278,H. Winks,Harry Winks,23,176,74,England,Tottenham Hotspur,80,86,Right,1,3,3,Medium/High,Normal,,RDM,,2014-07-01,SUB,70.0,58.0,83.0,71.0,66.0,,,,,,,Power Free-Kick,65,55,50,84,50,84,73,60,80,82,72,68,81,80,82,63,50,80,61,62,65,75,64,81,51,83,73,74,67,8,11,14,13,10,32.3
279,K. Piątek,Krzysztof Piatek,24,183,77,Poland,Milan,80,86,Right,1,3,3,Medium/Medium,Normal,#Poacher,LS,,2019-01-23,RS,76.0,80.0,73.0,38.0,71.0,,,,,,,Speed Dribbler (CPU AI Only),51,86,80,64,75,72,60,40,35,76,78,75,74,76,61,80,81,73,76,69,51,31,86,52,75,72,33,38,24,10,15,10,6,13,45.6
280,Diogo Jota,Diogo Jota,22,178,73,Portugal,Wolverhampton Wanderers,80,86,Right,2,5,4,High/High,Normal,#Acrobat,LS,,2018-07-01,SUB,83.0,77.0,84.0,53.0,76.0,,,,,,,"Diver, Early Crosser",67,77,52,72,75,84,76,58,68,84,88,79,87,81,86,82,66,80,71,74,85,54,82,73,63,84,53,54,44,7,12,15,9,11,39.9
281,Marcos Llorente,Marcos Llorente,24,184,74,Spain,Atlético Madrid,80,86,Right,1,3,3,Medium/Medium,Lean,,SUB,,2019-07-01,,58.0,50.0,71.0,77.0,73.0,,,,,,,,56,39,61,84,44,68,55,51,82,78,61,55,63,78,69,64,65,74,75,56,70,82,65,76,53,79,79,80,72,13,6,6,11,15,28.5
282,F. Mendy,Ferland Mendy,24,180,73,France,Real Madrid,80,86,Left,1,5,4,High/Medium,Normal,,SUB,,2019-07-01,SUB,89.0,64.0,79.0,75.0,81.0,,,,,,,"Selfish, Early Crosser",74,63,69,77,50,80,72,35,76,76,90,88,80,82,78,69,78,88,78,64,78,75,80,73,49,78,73,78,77,7,16,9,10,9,38.0
283,Rúben Dias,Rúben Dias,22,186,82,Portugal,SL Benfica,80,86,Right,1,4,2,Medium/High,Normal,,RCB,,2015-07-01,LCB,64.0,38.0,59.0,81.0,83.0,,,,,,,"Diver, Long Passer (CPU AI Only)",34,29,82,71,30,57,33,26,58,63,63,64,48,76,56,74,77,86,79,22,92,76,39,34,45,79,84,83,77,7,8,13,7,12,34.2
284,Héctor Bellerín,Héctor Bellerín,24,178,74,Spain,Arsenal,80,85,Right,3,3,3,High/Low,Lean,#Speedster,SUB,,2014-07-01,,92.0,51.0,78.0,76.0,66.0,,,,,,,Early Crosser,76,52,60,76,41,77,63,50,59,78,94,90,79,78,77,52,64,77,58,43,72,78,67,66,62,70,75,78,80,8,14,14,13,12,45.6
285,B. Mendy,Benjamin Mendy,24,185,85,France,Manchester City,80,85,Left,2,3,3,High/Low,Normal,#Crosser,SUB,,2017-07-24,,81.0,51.0,77.0,77.0,77.0,,,,,,,"Power Free-Kick, Dives Into Tackles (CPU AI Only), Early Crosser",87,33,65,80,31,79,80,34,69,78,76,85,68,80,66,79,71,75,79,65,75,78,73,76,50,79,77,79,80,7,7,9,15,9,42.75
286,Santi Mina,Santi Mina,23,181,77,Spain,RC Celta,80,85,Right,1,4,3,High/Medium,Normal,,LS,,2019-07-14,,77.0,79.0,78.0,53.0,72.0,,,,,,,Early Crosser,73,82,77,72,75,79,69,55,65,79,75,78,75,79,72,80,73,75,71,74,69,55,83,68,67,69,51,46,49,9,8,14,8,15,34.2
287,Rony Lopes,Rony Lopes,23,174,68,Portugal,Sevilla FC,80,85,Left,2,3,4,High/Medium,Stocky,,LW,,2019-08-14,,79.0,75.0,83.0,30.0,57.0,,,,,,,"Argues with Officials, Early Crosser",77,77,38,78,56,84,76,73,71,82,83,76,84,76,88,77,50,70,58,74,39,29,78,77,65,74,30,28,27,11,10,12,12,11,28.5
288,J. Correa,Joaquín Correa,24,188,77,Argentina,Lazio,80,85,Right,1,4,4,High/Medium,Lean,,CF,,2018-08-01,,84.0,75.0,85.0,39.0,67.0,,,,,,,"Beat Offside Trap, Selfish, Argues with Officials, Crowd Favourite",74,77,68,78,75,87,79,63,69,86,82,86,84,77,67,78,63,73,72,71,48,36,77,77,57,73,39,37,26,11,10,7,8,8,27.36
289,M. Eggestein,Maximilian Eggestein,22,181,75,Germany,SV Werder Bremen,80,85,Right,1,4,3,High/High,Lean,#Engine,RCM,,2014-11-29,,73.0,70.0,78.0,73.0,78.0,,,,,,,"Diver, Injury Prone, Argues with Officials",70,62,66,81,50,78,64,48,78,81,67,77,75,79,68,82,53,96,75,81,69,71,70,77,60,77,74,77,65,15,10,13,15,8,31.35
290,M. Gómez,Maxi Gómez,22,186,84,Uruguay,Valencia CF,80,85,Right,1,3,3,High/Low,Normal,,SUB,,2019-07-14,,64.0,80.0,72.0,32.0,79.0,,,,,,,Long Passer (CPU AI Only),59,84,86,75,76,74,68,57,63,78,60,67,55,78,50,79,79,79,85,75,65,21,85,70,67,79,35,20,23,7,8,13,12,6,45.6
291,K. Zouma,Kurt Zouma,24,190,96,France,Chelsea,80,84,Right,2,3,2,Medium/Medium,Normal,#Strength,LCB,,2014-01-31,SUB,64.0,51.0,55.0,78.0,83.0,,,,,,,Long Passer (CPU AI Only),49,47,79,63,47,50,60,59,64,63,58,69,51,75,52,63,90,63,92,49,83,78,49,60,59,69,76,81,78,14,14,7,9,15,28.5
292,L. Paredes,Leandro Paredes,25,180,75,Argentina,Paris Saint-Germain,80,84,Right,2,4,4,Medium/Medium,Normal,,SUB,,2019-01-29,LCM,71.0,67.0,79.0,72.0,74.0,,,,,,,"Long Throw-in, Selfish, Leadership, Argues with Officials",76,55,60,84,71,78,79,78,82,82,74,69,77,74,76,82,63,79,69,77,83,72,74,82,57,74,73,75,75,9,14,6,9,10,38.0
293,N. Aké,Nathan Aké,24,180,75,Netherlands,Bournemouth,80,84,Left,1,3,2,Medium/High,Lean,,LCB,,2017-06-30,SUB,75.0,53.0,71.0,81.0,77.0,,,,,,,,63,48,76,77,52,69,62,59,73,74,75,75,73,79,69,63,86,75,78,56,74,81,51,66,53,76,82,82,81,10,7,7,16,10,35.34
294,André Gomes,André Gomes,25,188,84,Portugal,Everton,80,84,Right,3,4,4,Medium/Medium,Lean,,LDM,,2019-06-25,,65.0,71.0,80.0,73.0,80.0,,,,,,,Crowd Favourite,65,67,69,84,69,83,81,67,82,82,63,67,66,78,64,82,59,77,83,73,81,75,74,81,55,84,73,74,67,12,9,6,14,8,31.92
295,K. Baldé,Keita Baldé,24,181,80,Senegal,AS Monaco,80,84,Right,2,4,4,High/Low,Normal,#Speedster,SUB,,2017-08-29,,91.0,76.0,83.0,29.0,69.0,,,,,,,"Beat Offside Trap, Selfish, Crowd Favourite",75,78,58,76,68,83,70,52,64,85,92,91,81,76,78,78,66,70,74,74,54,31,77,72,60,79,17,29,28,12,8,13,8,15,28.5
296,J. Weigl,Julian Weigl,23,186,72,Germany,Borussia Dortmund,80,84,Right,3,3,3,Medium/Medium,Lean,,RDM,,2015-07-01,,61.0,47.0,76.0,78.0,66.0,,,,,,,"Diver, Finesse Shot",58,41,65,85,56,74,63,46,83,79,68,55,76,80,65,48,68,77,62,52,64,82,56,77,52,83,79,79,73,6,14,16,11,7,28.5
297,Yeray,Yeray Álvarez,24,183,78,Spain,Athletic Club de Bilbao,80,84,Right,2,3,2,Medium/Medium,Normal,,RCB,,2014-07-01,,62.0,49.0,61.0,81.0,74.0,,,,,,,"Injury Prone, Long Passer (CPU AI Only)",48,41,75,74,55,53,56,50,66,72,61,63,53,76,75,69,77,68,75,43,80,83,39,34,61,78,80,80,85,12,9,8,12,11,28.5
298,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,25,175,70,England,Liverpool,80,83,Right,2,4,4,High/High,Stocky,,SUB,,2017-08-31,,82.0,73.0,84.0,66.0,73.0,,,,,,,"Selfish, Argues with Officials, Early Crosser",78,69,39,80,58,84,73,60,75,84,80,83,80,78,88,80,69,78,70,76,77,72,79,81,69,77,67,70,66,16,9,6,9,9,39.9
299,Deulofeu,Gerard Deulofeu,25,177,73,Spain,Watford,80,83,Right,3,4,4,High/Low,Normal,"#Dribbler, #Acrobat",RS,,2018-06-11,,88.0,73.0,87.0,30.0,56.0,,,,,,,"Injury Free, Selfish, Crowd Favourite",75,74,40,78,70,89,84,77,62,86,89,88,93,75,77,75,70,70,54,68,40,25,78,77,77,77,34,30,22,12,16,14,11,11,24.51
300,M. Keane,Michael Keane,26,191,82,England,Everton,80,83,Right,2,3,2,Medium/High,Normal,,RCB,,2017-07-03,,60.0,49.0,66.0,80.0,79.0,,,,,,,Long Passer (CPU AI Only),60,50,81,70,40,66,53,33,69,68,56,63,56,76,60,58,83,68,86,46,73,77,29,56,48,73,80,81,82,16,7,8,14,11,34.2
301,A. Rebić,Ante Rebic,25,185,78,Croatia,Eintracht Frankfurt,80,83,Right,1,4,4,High/Medium,Normal,,ST,,2017-12-20,,88.0,80.0,78.0,39.0,81.0,,,,,,,"Injury Free, Argues with Officials, Early Crosser, Crowd Favourite",74,79,71,73,82,80,76,58,57,78,84,91,74,78,68,85,66,79,83,79,84,29,79,70,63,75,28,50,25,13,15,12,13,14,45.6
302,E. Bailly,Eric Bailly,25,186,77,Ivory Coast,Manchester United,80,83,Right,2,3,3,Medium/High,Normal,,RES,,2016-07-01,,76.0,42.0,62.0,79.0,80.0,,,,,,,"Power Free-Kick, Injury Prone, Long Passer (CPU AI Only)",51,33,79,67,42,60,46,43,56,62,72,79,67,72,61,55,84,65,86,48,85,80,47,55,46,74,77,80,81,14,14,10,9,8,28.5
303,M. Almirón,Miguel Almirón,25,174,63,Paraguay,Newcastle United,80,83,Left,1,2,4,High/High,Lean,,LS,,2019-01-31,CAM,89.0,74.0,82.0,48.0,63.0,,,,,,,"Argues with Officials, Early Crosser",72,73,43,80,75,83,74,70,70,81,89,89,87,79,64,78,46,84,53,73,65,50,74,78,69,76,43,53,49,6,9,13,13,12,22.8
304,M. Lanzini,Manuel Lanzini,26,167,59,Argentina,West Ham United,80,82,Right,2,3,4,Medium/Medium,Lean,#Dribbler,LM,,2016-07-01,,77.0,72.0,85.0,32.0,50.0,,,,,,,"Power Free-Kick, Selfish, Argues with Officials, Finesse Shot",74,70,56,80,61,86,76,76,77,85,79,75,84,72,89,76,75,68,39,76,48,27,73,79,73,77,27,36,25,14,9,6,7,15,22.8
305,C. Wilson,Callum Wilson,27,180,66,England,Bournemouth,80,81,Right,1,3,4,High/Medium,Normal,,ST,,2014-07-04,SUB,87.0,78.0,77.0,39.0,75.0,,,,,,,"Power Free-Kick, Early Crosser",61,83,78,72,72,78,63,45,62,77,84,89,75,78,73,77,73,75,75,69,73,40,83,72,78,79,29,39,25,10,15,8,10,6,34.2
306,D. Klaassen,Davy Klaassen,26,179,70,Netherlands,SV Werder Bremen,80,81,Right,2,3,3,High/High,Normal,#Engine,LCM,,2018-07-27,,65.0,78.0,75.0,70.0,75.0,,,,,,,"Injury Prone, Speed Dribbler (CPU AI Only)",64,77,75,81,81,73,61,44,76,82,67,64,68,80,66,81,67,87,69,78,78,71,80,79,75,82,65,74,65,12,6,13,16,10,25.08
307,P. Kadeřábek,Pavel Kaderabek,27,182,81,Czech Republic,TSG 1899 Hoffenheim,80,81,Right,2,2,3,High/High,Normal,#Engine,RWB,,2015-07-01,SUB,77.0,43.0,75.0,75.0,81.0,,,,,,,Early Crosser,86,28,71,77,57,76,57,52,69,77,76,78,66,82,66,66,82,86,79,41,78,72,72,68,54,78,72,79,77,10,11,14,13,7,22.8
308,M. Halstenberg,Marcel Halstenberg,27,187,82,Germany,RB Leipzig,80,81,Left,2,3,3,High/Medium,Normal,,LWB,,2015-08-31,SUB,69.0,66.0,72.0,80.0,80.0,,,,,,,Argues with Officials,80,59,80,77,55,71,77,75,63,75,67,70,65,79,61,79,85,82,79,69,77,77,62,62,73,74,81,82,76,9,15,14,10,16,22.23
309,D. Rose,Danny Rose,28,174,76,England,Tottenham Hotspur,80,80,Left,3,3,3,Medium/High,Normal,,LB,,2007-07-01,LB,77.0,62.0,79.0,80.0,75.0,,,,,,,Early Crosser,80,57,62,77,64,80,66,57,66,80,78,76,74,82,79,68,79,76,70,67,87,81,68,73,57,76,81,83,83,10,11,8,13,13,28.5
310,D. Rose,Danny Rose,25,173,72,England,Mansfield Town,64,66,Right,1,3,2,High/Medium,Lean,,RS,,2016-07-01,,79.0,62.0,64.0,41.0,67.0,,,,,,,"Injury Prone, Injury Free",47,63,66,57,64,62,54,39,49,60,77,80,88,59,62,62,91,68,62,58,71,41,63,56,59,56,46,29,37,15,13,8,16,8,28.5
311,D. Rose,Danny Rose,31,170,66,England,Swindon Town,63,63,Left,1,4,3,Medium/High,Normal,,SUB,,2019-01-17,,60.0,58.0,62.0,59.0,65.0,,,,,,,"Argues with Officials, Giant Throw-in",55,54,50,66,55,57,61,59,61,64,63,57,70,59,77,61,74,78,63,63,52,61,57,60,56,70,62,59,57,8,16,10,10,7,28.5
312,E. Lamela,Erik Lamela,27,184,80,Argentina,Tottenham Hotspur,80,80,Left,2,2,4,High/High,Lean,,SUB,,2013-08-30,SUB,75.0,77.0,82.0,51.0,72.0,,,,,,,"Beat Offside Trap, Selfish, Crowd Favourite",77,74,69,81,77,84,83,80,73,83,76,75,75,77,74,81,63,75,67,82,85,46,79,81,75,78,48,54,44,10,15,11,8,13,22.8
313,K. Trippier,Kieran Trippier,28,173,71,England,Atlético Madrid,80,80,Right,2,4,3,High/Medium,Normal,#Crosser,RB,,2019-07-17,SUB,74.0,60.0,76.0,78.0,72.0,,,,,,,"Inflexible, Diver, Dives Into Tackles (CPU AI Only)",86,48,73,79,54,74,86,82,78,80,75,74,73,77,74,75,74,88,64,70,70,78,72,80,66,73,75,82,79,11,14,8,11,10,39.9
314,S. Nzonzi,Steven Nzonzi,30,196,75,France,Galatasaray SK,80,80,Right,2,3,2,Medium/Medium,Lean,"#Aerial Threat, #Strength",SUB,Roma,,,42.0,55.0,68.0,79.0,86.0,,,,,,,,59,50,78,82,55,70,70,40,71,80,44,41,36,78,31,62,74,81,92,54,80,81,70,73,57,85,79,79,74,7,16,16,16,13,23.94
315,F. Coquelin,Francis Coquelin,28,177,74,France,Valencia CF,80,80,Right,2,3,3,Medium/High,Normal,,LCM,,2018-01-11,,70.0,66.0,78.0,78.0,77.0,,,,,,,Injury Prone,68,62,63,81,53,77,68,41,79,81,71,69,75,82,79,74,79,72,77,69,85,81,75,79,52,78,76,82,79,9,9,8,10,15,21.375
316,C. Smalling,Chris Smalling,29,194,81,England,Manchester United,80,80,Right,3,3,2,Medium/High,Lean,#Aerial Threat,SUB,,2010-07-01,,69.0,47.0,58.0,79.0,81.0,,,,,,,,52,54,82,65,49,59,49,22,64,58,61,75,55,76,44,42,74,67,88,35,83,78,46,56,52,67,78,81,79,10,15,16,15,15,22.8
317,D. Lovren,Dejan Lovren,29,188,84,Croatia,Liverpool,80,80,Right,2,4,2,Medium/High,Normal,,SUB,,2014-07-27,,54.0,40.0,62.0,80.0,78.0,,,,,,,"Power Free-Kick, Injury Prone",59,33,80,68,42,63,26,18,66,67,54,54,50,75,41,63,81,64,82,34,86,81,21,56,52,69,76,82,84,14,14,13,10,7,22.8
318,S. Verdi,Simone Verdi,26,171,61,Italy,Napoli,80,80,Left,2,5,4,High/Medium,Normal,#Acrobat,SUB,,2018-07-01,,86.0,73.0,83.0,48.0,53.0,,,,,,,"Selfish, Argues with Officials, Outside Foot Shot, Crowd Favourite",82,67,42,79,74,81,84,84,76,83,87,85,92,78,90,81,51,70,46,77,48,36,76,80,68,78,55,48,60,12,10,7,15,9,26.22
319,F. Ghoulam,Faouzi Ghoulam,28,184,80,Algeria,Napoli,80,80,Left,2,4,3,High/Medium,Normal,,LB,,2014-01-31,,75.0,64.0,78.0,78.0,73.0,,,,,,,"Long Throw-in, Long Shot Taker (CPU AI Only)",85,54,70,79,52,79,77,68,74,80,69,79,71,79,62,80,71,88,66,69,74,76,69,69,76,75,79,81,80,12,7,8,8,13,26.22
320,S. Vrsaljko,Sime Vrsaljko,27,181,76,Croatia,Atlético Madrid,80,80,Right,2,3,3,High/Medium,Lean,,SUB,,2016-07-05,,77.0,55.0,75.0,79.0,77.0,,,,,,,"Power Free-Kick, Injury Prone",82,44,73,77,53,74,70,57,70,79,76,78,66,79,72,75,85,87,72,58,75,80,65,68,52,67,79,81,77,15,11,10,10,12,22.8
321,R. Jiménez,Raúl Jiménez,28,188,81,Mexico,Wolverhampton Wanderers,80,80,Right,3,4,3,High/High,Normal,,RS,,2019-07-01,ST,78.0,78.0,75.0,47.0,79.0,,,,,,,"Selfish, Long Passer (CPU AI Only)",70,80,81,74,77,77,73,45,71,76,73,82,72,78,49,80,69,82,78,69,80,52,83,72,90,78,50,36,28,7,11,13,14,10,34.2
322,Bernard,Bernard,26,164,60,Brazil,Everton,80,80,Right,2,4,4,High/Medium,Lean,#Acrobat,LM,,2018-08-09,,87.0,69.0,85.0,38.0,44.0,,,,,,,"Selfish, Early Crosser",80,69,59,77,68,84,78,69,68,84,90,84,94,80,95,76,61,71,30,65,41,42,74,75,57,73,31,39,25,6,11,13,10,12,22.8
323,M. Marega,Moussa Marega,28,186,83,Mali,FC Porto,80,80,Right,2,3,3,High/Medium,Stocky,#Strength,RS,,2016-01-25,,88.0,79.0,65.0,41.0,90.0,,,,,,,Early Crosser,65,80,77,67,75,64,58,37,52,66,87,89,66,77,50,84,75,93,90,72,89,26,84,68,71,74,51,34,28,14,7,13,11,11,32.68
324,Vinícius Jr.,Vinícius Júnior,18,176,73,Brazil,Real Madrid,79,92,Right,2,4,5,High/Medium,Lean,"#Speedster, #Dribbler, #Acrobat",RW,,2018-07-12,,93.0,70.0,85.0,29.0,63.0,,,,,,,"Selfish, Early Crosser, Speed Dribbler (CPU AI Only), Crowd Favourite",71,68,50,73,70,86,77,62,67,82,92,94,93,77,83,74,75,79,60,68,48,26,76,73,65,77,32,25,18,5,7,7,7,10,79.8
325,R. Bentancur,Rodrigo Bentancur,22,187,72,Uruguay,Juventus,79,89,Right,1,4,4,Medium/Medium,Lean,,SUB,,2017-07-01,,70.0,58.0,81.0,70.0,74.0,,,,,,,Finesse Shot,70,52,62,85,60,84,68,68,79,85,68,72,66,76,67,65,74,87,65,62,78,68,64,76,64,80,74,72,64,8,7,14,14,12,39.9
326,Lucas Paquetá,Lucas Paquetá,21,180,72,Brazil,Milan,79,89,Left,1,2,4,High/Medium,Lean,,CAM,,2019-01-04,,76.0,75.0,81.0,60.0,77.0,,,,,,,"Injury Prone, Selfish, Crowd Favourite",68,75,56,78,70,84,80,73,76,80,75,77,74,80,68,77,81,84,71,74,80,58,81,74,75,82,59,65,56,14,9,12,11,11,39.9
327,A. Wan-Bissaka,Aaron Wan-Bissaka,21,183,72,England,Manchester United,79,88,Right,1,2,4,Medium/High,Lean,,RB,,2019-06-29,,87.0,50.0,78.0,80.0,72.0,,,,,,,Injury Prone,68,44,58,70,43,80,47,45,56,75,86,88,84,75,71,64,62,77,69,46,78,80,65,61,56,73,81,83,86,9,8,6,8,8,38.0
328,I. Konaté,Ibrahima Konaté,20,192,93,France,RB Leipzig,79,88,Right,1,2,3,High/High,Normal,,CB,,2017-07-01,,78.0,27.0,68.0,80.0,78.0,,,,,,,,35,21,77,75,28,69,28,23,67,69,71,84,65,71,55,37,74,68,83,25,77,78,33,41,41,74,76,85,79,9,7,9,9,15,42.75
329,S. Berge,Sander Berge,21,195,94,Norway,KRC Genk,79,87,Right,1,3,3,Medium/High,Normal,"#Aerial Threat, #Strength",LCM,,2017-01-02,,74.0,49.0,74.0,76.0,85.0,,,,,,,Power Free-Kick,65,34,79,82,48,77,68,50,79,79,71,76,58,75,45,75,73,87,91,55,72,77,65,72,46,83,75,77,67,14,9,10,8,10,25.08
