,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2015
223,J. Tah,Jonathan Tah,19,194,98,Germany,Bayer 04 Leverkusen,73,86,Right,1,4,2,Medium/Medium,Stocky,#Strength,LCB,,2015-07-16,,64.0,27.0,55.0,74.0,77.0,,,,,,,,35+3,19-6,72+2,60+1,24+2,54+1,30+4,27+7,56+4,62+1,58-6,69-2,46-3,68+2,34-14,44+3,69,60,91+5,25+5,65+4,70+5,27+1,60+1,38+6,,74+5,77+5,71+4,11+1,8+1,7+1,9+1,14+1,7.22
224,A. Robertson,Andrew Robertson,21,178,63,Scotland,Hull City,73,84,Left,1,3,2,High/High,Lean,,LWB,,2014-07-29,LB,81.0,58.0,72.0,71.0,70.0,,,,,,,Speed Dribbler (CPU AI Only),76+1,56+1,67+1,66+1,32+1,69+1,66+1,30+1,56+1,74+1,77,85,83,71+1,68,67+1,55,81,66,58+1,68+1,71+1,60+1,69+1,55+21,,71+4,73+3,69+4,11+1,8+1,10+1,7+1,14+1,5.7
225,E. Bailly,Eric Bailly,21,187,77,Ivory Coast,Villarreal CF,73,83,Right,1,2,2,High/Low,Lean,,RCB,,2015-01-29,RB,77.0,42.0,51.0,75.0,74.0,,,,,,,Power Header,41-3,33+1,64-5,61,36+1,42+3,42+1,43+1,56-3,58-5,74+5,80+8,68+3,58-6,56-8,58+1,74,68-1,72+4,48+1,86+15,78+12,36+1,35+1,46+1,,73+7,77+2,81+4,14+1,14+1,10+1,9+1,8+1,2.736
226,Luis Alberto,Luis Alberto,22,182,72,Spain,Deportivo de La Coruña,73,82,Right,1,4,3,Medium/Low,Lean,,SUB,Liverpool,,,67.0,66.0,74.0,27.0,53.0,,,,,,,,76+13,68-4,47+3,83+4,58+1,75+2,70+5,69-3,73-4,78,68-1,66-1,67-2,66-4,54-1,59-5,48,59-10,61,72-1,29+1,28+1,69-3,71,56-15,,24+1,25+1,18-7,6+1,8+1,6+1,12+1,11+1,3.23
227,Ayoze Pérez,Ayoze Pérez,21,179,66,Spain,Newcastle United,73,82,Right,1,4,3,High/Medium,Lean,,LM,,2014-06-06,,78.0,72.0,80.0,23.0,62.0,,,,,,,"Selfish, Speed Dribbler (CPU AI Only)",43+1,78+1,65+1,70+1,78+1,82+1,79+1,71+1,51+1,78+1,79-2,77-2,84,71+1,79,63+1,72,70,54+5,62+1,69+1,13-12,81+1,65+1,73+19,,19-6,23+1,12-13,12+1,12+1,11+1,14+1,8+1,7.125
228,João Cancelo,João Cancelo,21,180,74,Portugal,Valencia CF,73,81,Right,1,3,2,High/Medium,Lean,,SUB,,2015-05-26,,78.0,57.0,77.0,71.0,65.0,,,,,,,Technical Dribbler (CPU AI Only),72+3,47+1,62+1,75+3,55+1,81+9,72+5,69+1,69+10,74+5,79+1,78-1,76+1,68-2,75+3,76+4,68,71-3,61,60+1,69+1,73+1,62+1,59+1,46+1,,69+4,74+3,73+4,6+1,9+1,15+1,14+1,14+1,6.46
229,A. Doucouré,Abdoulaye Doucouré,22,183,75,France,Stade Rennais FC,73,79,Right,1,3,2,High/Medium,Lean,,SUB,,2011-07-25,,66.0,70.0,73.0,69.0,77.0,,,,,,,,68+20,70+2,66+1,75+1,67+5,75+4,41+13,42+12,74+7,75+2,65-4,67-2,60+4,68+6,64,75+5,71,83+9,75+3,74+5,75+6,71+4,58+1,77-1,45+1,,69+11,71+3,65+3,15+1,12+1,12+1,15+1,14+1,5.7
230,P. Kadeřábek,Pavel Kaderabek,23,182,81,Czech Republic,TSG 1899 Hoffenheim,73,78,Right,1,2,2,Medium/Medium,Normal,,RB,,2015-07-01,RB,78.0,58.0,73.0,70.0,74.0,,,,,,,"Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only)",76+1,56+1,64+5,74+7,57+1,74+4,38+1,52+1,69+1,75+3,77+5,78+1,65+7,74+1,67+2,66+1,64,74+3,76-1,57+1,72+2,62,51+3,60+1,54+1,,75+4,73+4,72+4,10+1,11+1,14+1,13+1,7+1,3.705
231,A. Kramarić,Andrej Kramaric,24,180,70,Croatia,Leicester City,73,77,Right,1,4,4,Medium/Medium,Normal,,SUB,,2015-01-16,,73.0,75.0,79.0,24.0,64.0,,,,,,,"Selfish, Flair, Chip Shot (CPU AI Only), Technical Dribbler (CPU AI Only)",68+1,75+1,60+1,64+1,73+1,80+1,67+1,71+1,50+1,78+1,78,69-3,78-1,78+1,74,76+1,67,73,58,75+1,68+1,19-6,77+1,59+1,79+1,,20-5,20-5,26+1,8+1,14+1,14+1,7+1,15+1,9.12
232,T. Werner,Timo Werner,19,180,75,Germany,VfB Stuttgart,72,84,Right,1,4,3,Medium/Medium,Normal,#Speedster,SUB,,2013-08-01,,90.0,68.0,76.0,24.0,58.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",64,71-1,57+1,71,69+1,77+1,59+1,31+1,55+1,75,91,90,78-1,69+1,76-1,65,64-2,67,58,64+1,46+1,24+1,71+1,60+1,63+1,,17-8,20-5,19-6,9+1,9+1,8+1,15+1,9+1,11.4
233,J. Grealish,Jack Grealish,19,175,68,Republic of Ireland,Aston Villa,72,83,Right,1,3,4,Medium/Medium,Lean,,LM,,2012-03-01,,78.0,56.0,77.0,30.0,51.0,,,,,,,Technical Dribbler (CPU AI Only),69+1,59,35+1,77+5,59+1,79+1,70+1,59+3,65+7,78+2,79-4,77-3,77,57+1,80-3,53+1,33-6,68,48+1,49+1,43+1,35+1,69+7,72+1,60+1,,26+4,32+1,23+1,11+1,6+1,11+1,10+1,13+1,3.135
234,B. Cristante,Bryan Cristante,20,186,79,Italy,SL Benfica,72,82,Right,1,3,2,Medium/Medium,Lean,,RES,,2014-09-01,,62.0,56.0,72.0,62.0,71.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",62+1,41+1,60+1,78+1,50+1,73+1,64+1,64+1,75+1,78+1,59,64,62,65+1,54,72+1,58,68,76,74+1,66+1,60-7,60+1,72+1,58+1,,55+1,69+1,69+1,3+1,5+1,3+1,3+1,5+1,4.845
235,T. Lemar,Thomas Lemar,19,170,58,France,AS Monaco,72,82,Left,1,2,3,Medium/Medium,Lean,,SUB,,2015-06-27,,82.0,62.0,76.0,58.0,51.0,,,,,,,,77+13,64+11,52+1,69+3,52+3,77+10,50+3,41+1,60+1,74+8,82+7,82+10,80+8,66+5,83,61+1,72+4,64-3,37-7,62+9,63+1,65+1,69+15,66+4,56+4,,56,54-6,63-1,11+1,15+1,13+1,7+1,14+1,2.3007
236,Thomas,Thomas Lemar,22,185,73,Ghana,Atlético Madrid,71,78,Right,1,3,2,Medium/Medium,Lean,,SUB,,2012-07-01,,72.0,58.0,63.0,68.0,80.0,,,,,,,Dives Into Tackles (CPU AI Only),43+4,54+5,63-2,74,38+1,59-1,52+3,41+3,67-1,71+2,77,68,59-10,63-2,55-10,71+3,82+3,79+1,83+27,63+2,74,73+1,53-2,61,46+1,,59,75+1,70+1,11+1,13+1,9+1,9+1,7+1,2.3007
237,Ederson,Ederson,21,188,89,Brazil,SL Benfica,72,80,Left,1,2,1,Medium/Medium,Normal,,SUB,,2015-07-01,,,,,,,73.0,68.0,79.0,76.0,40.0,74.0,,20-5,14-11,16-9,28+1,18-7,19-6,12-13,20-5,21+1,19-7,40,40,36,64+1,28,15-29,50,31,73,18-7,27+1,25+1,16-9,61+36,17-9,,9-16,15-10,8-17,73+1,68+1,79+1,74+1,76+1,1.0270000000000001
238,M. Sabitzer,Marcel Sabitzer,21,177,74,Austria,RB Leipzig,72,79,Right,1,4,3,High/Medium,Normal,,RS,,2014-07-01,SUB,88.0,71.0,75.0,23.0,66.0,,,,,,,,62+1,70+1,52+1,71+1,73+1,73+1,72+1,63+1,57+1,76+1,89,87,84,73+1,80-1,77+1,81+1,71,69-1,69+1,46+1,22+1,71+1,63+1,65+1,,12-13,26+1,16-9,11+1,13+1,14+1,15+1,13+1,3.85
239,N. Schulz,Nico Schulz,22,180,78,Germany,Borussia Mönchengladbach,72,78,Left,1,2,2,Medium/Medium,Normal,,SUB,,2015-08-18,,87.0,49.0,74.0,69.0,72.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",67-2,46+3,55-3,73+3,49+1,75+3,59+12,42+1,63-1,74+2,88,86-1,74-2,72+1,72,63-3,60+2,77,72+1,38-2,67-5,68-2,66-2,65+1,56+8,,67-2,74+1,72+1,13+1,9+1,15+1,7+1,14+1,3.99
240,E. Forsberg,Emil Forsberg,23,179,78,Sweden,RB Leipzig,72,78,Right,1,4,4,Medium/Medium,Normal,,LM,,2015-01-07,LM,76.0,70.0,76.0,28.0,65.0,,,,,,,"Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",64+1,68+1,45+1,71+3,66+1,75+2,68+3,69+3,61+1,76+1,81,72,80,73+3,83+1,74+1,60,74-3,62+1,74+1,64+1,43+1,74+1,73+1,64+1,,21+1,23+1,16-9,13+1,7+1,9+1,15+1,11+1,2.47
241,N. Tagliafico,Nicolás Tagliafico,22,171,67,Argentina,Independiente,72,78,Left,1,2,3,High/Medium,Lean,,LB,,2015-02-10,,88.0,48.0,72.0,69.0,70.0,,,,,,,,68+1,33+1,67+1,68+1,33+1,71+1,61+1,40+1,68+1,70+1,90+2,87,82,66+1,82,66+1,78+4,79,62,63+1,77+1,65+1,59+1,55+1,46+1,,71+4,70+3,73+4,13+1,9+1,10+1,15+1,16+1,1.71
242,A. Izzo,Armando Izzo,23,183,78,Italy,Genoa,72,78,Right,1,4,2,Medium/Medium,Normal,,SUB,,2014-07-14,,65.0,31.0,57.0,75.0,69.0,,,,,,,,35+1,19-6,71+6,55+1,20-5,53+9,26+1,26+1,55+1,60+1,64+3,65+10,61+11,68+1,60,50+1,72,63,69+8,44+1,75+1,73+7,16-9,28+1,37+1,,76+8,76+9,76+9,12+1,6+1,10+1,11+1,12+1,1.995
243,N. Stark,Niklas Stark,20,190,81,Germany,Hertha BSC,71,82,Right,1,3,2,High/Medium,Lean,,SUB,,2015-08-24,,68.0,55.0,64.0,68.0,77.0,,,,,,,,44+1,50+4,67+1,73,48+1,60+1,43+1,35-11,68+1,71-2,67-1,69+4,60-2,69+4,56-6,66+1,55,84,76+2,59+1,75+1,69+1,65+16,63+1,39+1,,66+3,71+3,68+3,7+1,15+1,10+1,15+1,13+1,2.28
244,F. Bernardeschi,Federico Bernardeschi,21,183,75,Italy,Fiorentina,71,81,Left,1,3,4,High/Medium,Normal,,LF,,2011-07-01,,78.0,64.0,75.0,25.0,53.0,,,,,,,"Avoids Using Weaker Foot, Flair, Long Shot Taker (CPU AI Only), Chip Shot (CPU AI Only)",66+1,62+1,47+1,71+1,56+1,77+1,69+1,66+1,61+1,77+1,78+3,78,70+3,68+1,61,67+1,44,55,58+3,70+1,39+1,19-6,67+1,67+1,59+1,,21+1,28+1,22+1,14+1,15+1,10+1,13+1,12+1,5.7
245,L. Dendoncker,Leander Dendoncker,20,188,83,Belgium,RSC Anderlecht,71,81,Right,1,4,2,Medium/High,Lean,,SUB,,2012-03-01,,69.0,64.0,67.0,69.0,73.0,,,,,,,Long Shot Taker (CPU AI Only),62+1,57+1,73+2,74+2,69+3,65+2,57+1,66+3,69+1,71+3,66,71-5,65,71+3,62,77+1,70+1,78-2,71-2,72+1,70+3,72+3,66+2,69+3,44+1,,64+1,72+3,68+1,14+1,8+1,14+1,14+1,6+1,4.275
246,M. Keane,Michael Keane,22,188,82,England,Burnley,71,80,Right,1,3,2,Medium/Medium,Normal,,LCB,,2015-01-08,,67.0,31.0,57.0,73.0,70.0,,,,,,,Power Header,32+1,24+1,75+1,69+6,30+1,54+1,32+1,25+1,63+6,64+1,68+3,67+9,46,55+1,59,34+1,79+5,70+3,75+2,43+1,55+1,71+1,23+1,47+1,48+1,,73+3,74+3,73+3,16+1,7+1,8+1,14+1,11+1,2.28
247,A. Belotti,Andrea Belotti,21,181,72,Italy,Torino,71,80,Right,1,3,3,High/High,Normal,,RES,,2015-08-17,,74.0,71.0,68.0,26.0,74.0,,,,,,,Power Header,41+1,73+3,72,61+1,63+1,67+1,63+3,56+1,36+1,71+3,72,76,68,69+1,64,76,80,72,74,67-1,75+1,31+1,73+1,61+1,61+1,,15-10,21-3,21-1,13+1,7+1,12+1,14+1,7+1,5.7
248,Nélson Semedo,Nélson Semedo,21,177,67,Portugal,SL Benfica,71,80,Right,1,3,2,High/Medium,Lean,,RB,,2013-07-01,,87.0,53.0,73.0,65.0,70.0,,,,,,,Speed Dribbler (CPU AI Only),75,50,54,72,37,72,51,30,53,70,84,90,82,72,74,68,76,79,66,46,65,66,73,60,35,,65,68,67,16,12,10,14,12,2.4819999999999998
249,L. Paredes,Leandro Paredes,21,180,75,Argentina,Empoli,71,79,Right,1,4,4,Medium/Medium,Normal,,SUB,Roma,,,77.0,66.0,76.0,48.0,65.0,,,,,,,Playmaker (CPU AI Only),63+1,55+1,45+1,79+1,73+4,74+4,69+1,71+1,75+1,81+1,78,76,75,67+1,78,81+2,61,69,59,77+1,75+12,25+1,65+2,75+5,57+1,,48+1,59+4,62+6,9+1,14+1,6+1,9+1,10+1,4.105
250,Diego Llorente,Diego Llorente,21,185,74,Spain,Rayo Vallecano,71,79,Right,1,3,2,Medium/Medium,Lean,,RES,Real Madrid,,,66.0,41.0,57.0,72.0,67.0,,,,,,,,56+2,39+11,66+2,71+8,32+2,51+12,31+2,36+2,60+2,67+8,67-1,66-1,53+6,70+8,54-1,46+2,69+2,65+1,68+1,37+11,67+2,77+7,43+11,51+8,54+2,,70+5,72+3,73+6,8+1,12+1,11+1,9+1,7+1,1.197
251,J. Lerma,Jefferson Lerma,20,179,70,Colombia,Levante UD,71,79,Right,1,3,2,High/High,Lean,#Engine,SUB,Atlético Huila,,,76.0,62.0,65.0,68.0,78.0,,,,,,,,64+3,56+2,58+7,70+9,53-5,62+4,64+31,71+12,71+15,68+6,75+1,77+1,71+1,71+5,68+1,78+14,84+28,88+1,72+7,69+6,80+3,75+11,56-2,63+4,48+9,,61,73+13,67+8,16+1,14+1,11+1,7+1,9+1,0.684
252,J. Correa,Joaquín Correa,20,188,77,Argentina,Sampdoria,71,79,Right,1,3,4,Medium/Low,Lean,,SUB,,2015-01-09,,78.0,61.0,76.0,23.0,66.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",72+1,51+1,44+1,73+1,69+1,77+1,70+1,67+1,72+1,77+1,79-5,78-4,79,70+1,67,70+1,49,74+2,69-1,71+1,53+1,21+1,63+1,67+1,57+1,,19-6,23+1,18-7,11+1,10+1,7+1,8+1,8+1,8.36
253,L. Dunk,Lewis Dunk,23,192,88,England,Brighton & Hove Albion,71,77,Right,1,3,2,High/Medium,Lean,,LCB,,2010-07-01,,60.0,32.0,59.0,71.0,74.0,,,,,,,Power Header,27+1,37+1,74+1,66+1,24+1,58+1,23+1,28+1,63+1,62+1,54-7,65,56,69+1,44,42+1,52,70,81+6,12-13,67+1,73+5,23+1,45+1,36+1,,68+1,73+3,70+2,15+1,16+1,9+1,12+1,6+1,2.565
254,P. Zieliński,Piotr Zielinski,21,180,75,Poland,Empoli,71,77,Right,1,3,3,Medium/Medium,Lean,,RCM,Udinese,,SUB,69.0,65.0,75.0,41.0,50.0,,,,,,,,69+1,64+1,52+1,75+1,64+1,75+1,55+1,65+1,71+1,77+1,70,69,72,67+1,76,70+1,55,72,34,67+1,59+1,35+1,65+1,69+1,51+1,,35+1,47+1,44+1,12+1,9+1,12+1,11+1,6+1,2.85
255,Yuri,Yuri Berchiche,25,177,77,Spain,Real Sociedad,71,76,Left,1,3,3,Medium/Medium,Normal,,SUB,,2012-01-01,,79.0,55.0,71.0,70.0,82.0,,,,,,,Dives Into Tackles (CPU AI Only),74+1,36+1,65+1,63-6,51+1,69-7,77+1,53+1,60-6,75+2,78-1,80,75,54-5,73,78+1,84+2,85,77+3,79+1,88+5,57+1,45+1,45+1,59+1,,74+4,75+3,77+4,12+1,13+1,9+1,8+1,11+1,2.66
256,J. Vardy,Jamie Vardy,28,178,76,England,Leicester City,71,71,Right,1,3,3,High/High,Lean,"#Speedster, #Engine",RS,,2012-05-01,SUB,90.0,71.0,73.0,43.0,76.0,,,,,,,Beat Offside Trap,59+2,73+1,57+1,65+3,63+1,73+1,52+1,48+1,48+1,69+1,89+2,91+2,76+4,76+3,79+6,71+1,51,90+5,67,68+1,85+5,51+7,70+1,67+4,68+5,,38+1,42+1,34+1,15+1,14+1,7+1,15+1,11+1,4.75
257,Gonçalo Guedes,Gonçalo Guedes,18,179,73,Portugal,SL Benfica,70,88,Right,1,3,3,High/Low,Normal,,SUB,,2014-07-01,,81.0,68.0,74.0,31.0,58.0,,,,,,,"Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",62+5,64+1,59+1,67+1,59+1,73+1,62+1,66+1,57+1,76+1,78+2,83+2,78,70+1,75,75+4,65,65+5,62,72+4,38+1,25+1,65+1,68+1,67+8,,22+1,32+1,37+1,9+1,12+1,11+1,9+1,9+1,2.7567
258,André Silva,André Silva,19,185,79,Portugal,FC Porto,70,86,Right,1,3,3,High/High,Normal,,RES,,2013-07-01,,78.0,67.0,67.0,37.0,76.0,,,,,,,Beat Offside Trap,34,69,68,49,65,66,71,33,40,69,76,79,69,72,60,78,68,73,78,52,75,41,70,58,69,,24,42,17,14,13,7,11,8,0.9690000000000001
259,L. Sané,Leroy Sané,19,183,75,Germany,FC Schalke 04,70,83,Left,1,4,3,Medium/Medium,Lean,,SUB,,2014-03-28,,85.0,68.0,75.0,34.0,59.0,,,,,,,"Finesse Shot, Speed Dribbler (CPU AI Only)",63+7,67+1,70+1,70+3,56+5,76+9,80+6,59+9,59-1,74+9,84,86+9,78+4,66+4,72+5,73+1,64+6,67+13,58+1,72+8,52+1,34+6,63+5,62+1,53+5,,28-3,30-8,27-7,8+1,12+1,9+1,9+1,14+1,4.1325
260,Diogo Jota,Diogo Jota,18,178,70,Portugal,FC Paços de Ferreira,70,83,Right,1,3,3,Medium/Medium,Lean,,RW,,2014-06-30,,77.0,67.0,76.0,35.0,61.0,,,,,,,,53+1,67+5,64+10,68+1,58+10,78+11,72+37,31+1,63,75+6,74+1,80+9,75+1,71+8,70,73+8,58,67,60+15,65+9,59+1,26+1,73+14,69+8,61+1,,26-9,40+7,33+1,7+1,12+1,15+1,9+1,11+1,0.5415
261,S. Gnabry,Serge Gnabry,19,173,73,Germany,West Bromwich Albion,70,82,Right,1,3,3,Medium/Medium,Normal,,SUB,Arsenal,,,84.0,60.0,75.0,43.0,63.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",68+1,58+1,47+1,70+1,45+1,76+1,54+1,38+1,62+1,74+1,85,84-1,78-1,60+1,80,65+1,64,62,66,59+1,58+1,37+1,65+1,66+1,66+1,,43+1,46+1,45+1,14+1,10+1,10+1,9+1,7+1,4.275
262,J. Kimmich,Joshua Kimmich,20,176,70,Germany,FC Bayern München,70,82,Right,1,3,3,Medium/Medium,Lean,,SUB,,2015-07-01,,62.0,52.0,71.0,59.0,63.0,,,,,,,,61+1,48-1,44+1,75+3,50+1,69+1,66+1,61-1,71+2,72+1,65-7,59-6,81-2,67+1,78+4,62+4,67-2,72,54-3,51+1,71+1,72+12,65+1,74+1,44-2,,56+1,59+1,54+1,8+1,15+1,7+1,15+1,15+1,5.7
263,Y. Poulsen,Yussuf Poulsen,21,193,78,Denmark,RB Leipzig,70,80,Right,1,3,4,High/High,Lean,,LS,,2013-07-04,RW,86.0,65.0,72.0,32.0,76.0,,,,,,,"Beat Offside Trap, Flair",61+1,69+1,65+1,65+1,65+1,74+1,68+1,43+1,44+1,71+1,87+2,86,77,70+1,56+1,62+1,81+5,76,74-4,57+1,78+7,25+1,70+1,52+1,59+1,,22+1,37+1,28+1,6+1,11+1,15+1,14+1,8+1,3.705
264,Grimaldo,Alejandro Grimaldo,19,176,71,Spain,FC Barcelona,70,80,Left,1,2,2,High/Medium,Normal,,RES,,2012-07-01,,80.0,53.0,69.0,64.0,68.0,,,,,,,Injury Prone,69-6,40+1,49+1,73+1,37+1,66+3,67+1,65+1,68-1,68,81-1,80-1,81-1,73+2,71,70,64,76+2,65,68+1,65+1,65-3,60+1,60+1,51+1,,66+2,64,74+4,7+1,13+1,10+1,7+1,13+1,2.28
265,R. Fraser,Ryan Fraser,21,163,62,Scotland,Ipswich Town,70,78,Right,1,4,3,High/Medium,Normal,"#Speedster, #Acrobat",SUB,Bournemouth,,,91.0,63.0,74.0,42.0,56.0,,,,,,,"Diver, Flair, Speed Dribbler (CPU AI Only)",71+3,64+14,25+1,67+1,43+1,74+7,70+1,67+1,52+1,68+1,88,93,92,62+1,92,63+1,61,71+1,44-3,68+16,65+1,35+1,65+1,65+1,56+1,,53+1,43+1,37+1,15+1,14+1,15+1,7+1,10+1,0.57
266,Pau López,Pau López,20,188,72,Spain,RCD Espanyol,70,77,Left,1,3,1,Medium/Medium,Lean,,GK,,2013-07-01,,,,,,,67.0,74.0,66.0,71.0,49.0,72.0,,24-3,19-6,15-10,30+1,24+1,17-8,23-8,21+1,25+1,15-9,45,52,40,65+4,57,21+1,60,42,52,24-9,39+1,16-9,20-5,26+1,25-4,,12-13,20-5,11-14,67+5,74+10,66+6,72+7,71+9,0.608
267,T. Delaney,Thomas Delaney,23,182,71,Denmark,FC København,70,76,Left,1,4,2,Medium/Medium,Normal,,RCM,,2009-06-01,SUB,67.0,64.0,70.0,69.0,76.0,,,,,,,Leadership,65+1,61+1,70+5,74+4,61+1,66+3,59+1,59+1,71+3,73+1,69-1,66-1,73+1,74+1,72,76+1,85+8,81+1,71,66+1,80+18,70+1,64+4,61+1,45+1,,69+6,69+3,62+3,8+1,12+1,11+1,14+1,15+1,1.71
268,J. Roussillon,Jérôme Roussillon,22,175,80,France,Montpellier HSC,70,76,Left,1,3,2,Medium/Medium,Normal,,SUB,,2015-01-20,,74.0,43.0,66.0,69.0,65.0,,,,,,,Injury Prone,69+2,45+23,61+1,67+2,39+14,63+1,56+2,48+17,61+1,68+2,73-2,75-3,72-4,69+1,74,37+10,66+1,72-5,59+2,42+20,71+1,68+1,50+10,54+8,51+12,,69+5,71+5,73+5,9+1,7+1,13+1,8+1,15+1,2.28
269,K. Demirbay,Kerem Demirbay,21,185,80,Germany,Fortuna Düsseldorf,70,76,Left,1,3,3,Medium/Medium,Lean,,CAM,Hamburger SV,,,65.0,62.0,72.0,54.0,68.0,,,,,,,,65+12,57+2,44+1,74+2,50+2,71+1,75+1,69+1,72+4,75+2,63-1,67-5,69-2,71+2,65+1,71+1,74+1,69+2,68+2,68+2,63+2,64+7,65+1,71+2,48+3,,45+1,60+2,49+3,14+1,15+1,11+1,14+1,14+1,1.31
270,D. Alli,Dele Alli,19,187,73,England,Tottenham Hotspur,69,85,Right,1,3,3,High/Medium,Lean,,LDM,,2015-02-02,,71.0,65.0,69.0,56.0,68.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",53+19,68+5,58+4,71+6,50+7,71+6,59+4,38+8,65+5,69+4,73+4,70+2,62,70+19,58,61+6,59,85+11,63+1,67+6,62+8,54+1,72+8,68+8,50+9,,55+11,58+2,51+3,7+1,6+1,9+1,11+1,8+1,5.7
271,V. Lazaro,Valentino Lazaro,19,180,73,Austria,FC Red Bull Salzburg,69,82,Right,1,3,4,Medium/Medium,Normal,,SUB,,2012-07-01,,87.0,66.0,77.0,54.0,68.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",54+1,62+1,42+1,67+1,62+1,78+2,73+1,64+1,61+1,77+2,83,91+4,79,57+1,74,72+1,56,62,70,70+1,73+1,56+1,55+1,66+1,67+1,,55+1,57+1,50+1,8+1,13+1,11+1,8+1,8+1,2.3525
272,M. Ødegaard,Martin Ødegaard,16,175,66,Norway,Real Madrid,69,82,Left,1,4,4,High/Medium,Lean,,SUB,,2015-04-29,SUB,72.0,51.0,79.0,33.0,39.0,,,,,,,"Flair, Playmaker (CPU AI Only)",52+3,55+1,36-8,71+5,48+1,82+9,58+1,54+9,59+1,76+2,79-2,67-5,82-1,52-11,78,38-15,52,43-22,39-5,52+6,32-7,48+1,61-4,70+1,59+11,,18-21,31-9,48-1,14+1,15+1,15+1,8+1,10+1,4.56
273,J. Weigl,Julian Weigl,19,186,71,Germany,Borussia Dortmund,69,81,Right,1,3,2,Medium/Medium,Lean,,CDM,,2015-07-01,,72.0,51.0,66.0,63.0,63.0,,,,,,,,54+1,47+1,51+4,75+6,50+1,62+4,44+1,48+1,76+13,69+2,73,71-1,71+10,72+9,64+6,53+1,57+1,73,59-5,58+1,62+1,68+3,52+1,69+6,50+2,,59+1,66+2,67+1,6+1,14+1,16+1,11+1,7+1,3.7633
274,L. Cook,Lewis Cook,18,174,66,England,Leeds United,69,81,Right,1,4,2,Medium/High,Lean,,RDM,,2014-07-01,,75.0,51.0,75.0,63.0,70.0,,,,,,,"Dives Into Tackles (CPU AI Only), Technical Dribbler (CPU AI Only)",54+1,50+2,47+1,71+1,40+1,74+3,43+1,56+1,65+1,75+2,77,73,81+2,67,80,57,60,76+3,65+6,53-1,79+19,66+4,45+1,67+1,45+1,,62+1,66+2,67+8,6+1,15+1,12+1,15+1,13+1,1.425
275,K. Coman,Kingsley Coman,19,178,71,France,FC Bayern München,69,79,Right,1,3,3,Medium/Low,Lean,"#Speedster, #Acrobat",SUB,Juventus,,,91.0,70.0,79.0,19.0,53.0,,,,,,,"Selfish, Speed Dribbler (CPU AI Only)",68+4,66+5,52-7,69+5,73+6,78,80+7,70+11,59+9,79,91+2,91,91+4,60+5,81,75+2,75+4,69,51-6,73+8,32-1,21-4,65+10,62+9,70+11,,11-12,15-12,15-12,5+1,3+1,5+1,3+1,5+1,6.08
276,H. Maguire,Harry Maguire,22,188,79,England,Hull City,69,78,Right,1,3,2,Medium/Medium,Normal,,SUB,,2014-07-29,,46.0,35.0,43.0,70.0,78.0,,,,,,,Injury Free,39+1,30+1,73+1,65+1,27+1,40+1,29+1,46+1,64+1,46+1,36+4,54,36-2,55+9,59,52+1,70,72,86,29+1,67+1,67+1,46+1,45+1,40+1,,68+3,73+3,69+3,14+1,16+1,9+1,14+1,9+1,2.28
277,J. Lingard,Jesse Lingard,22,173,58,England,Manchester United,69,78,Right,1,3,3,Medium/Low,Lean,,SUB,,2010-07-01,,76.0,62.0,70.0,32.0,44.0,,,,,,,,53+1,70+1,51+1,72+1,44+1,69+1,52+1,54+1,65+1,71+1,79-2,74-2,72,63+1,82,53+1,74,55,34,54+1,49+1,30+1,68+1,72+1,63+1,,29+1,32+1,25+1,14+1,10+1,8+1,13+1,9+1,1.14
