,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2018
250,W. Ndidi,Wilfred Ndidi,21,183,74,Nigeria,Leicester City,80,85,Right,1,4,3,Medium/High,Lean,,LDM,,2017-01-05,,73.0,63.0,73.0,83.0,82.0,,,,,,,"Diver, Long Shot Taker (CPU AI Only)",50,50,76,73,66,74,58,58,71,74,73,73,67,78,67,82+4,90,92,75,74+4,85,84,67,67,55,74,84,84,83,13,14,7,7,13,32.205
251,M. Gómez,Maxi Gómez,21,186,84,Uruguay,RC Celta,80,85,Right,1,3,3,Low/Medium,Stocky,#Poacher,ST,,2017-07-01,SUB,63.0,81.0,72.0,31.0,74.0,,,,,,,,56,85,81,76,76,76,68,53,58,77,61,65,45,77,53,79,73,71,80,76,65,21,83,60,67,65,35,20,23,7,8,13,12,6,27.816
252,E. Dier,Eric Dier,24,188,90,England,Tottenham Hotspur,80,84,Right,2,3,2,Medium/High,Normal,#Strength,RDM,,2014-08-02,SUB,65.0,63.0,65.0,82.0,86.0,,,,,,,"Dives Into Tackles (CPU AI Only), Power Header",67,52,82,77,51,65,54,74,78,70,62,68,52,78,38,82,77,78,89,72,91,81,53,67,70,77,82,81,83,11,14,6,13,9,45.6
253,K. Demirbay,Kerem Demirbay,24,182,72,Germany,TSG 1899 Hoffenheim,80,84,Left,2,4,4,Medium/Medium,Lean,,RCM,,2016-07-13,,67.0,73.0,82.0,59.0,69.0,,,,,,,"Selfish, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Takes Finesse Free Kicks",72,72,46,82,59,82,85,80,80,84,67,67,77,81,77,75,72,74,67,75,69,57,78,81,70,77,65,59,53,14,15,11,14,14,18.24
254,M. Almirón,Miguel Almirón,24,175,63,Paraguay,Atlanta United,80,84,Left,1,2,4,High/High,Lean,,CAM,,2017-01-01,,89.0,74.0,80.0,48.0,63.0,,,,,,,"Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",71,74,43,79,75,81,74,70,70,79,90,89,86,79,64,78,46,85,52,73,65,50,74,79,64,76,43,53,49,6,9,13,13,12,14.25
255,S. Kolašinac,Sead Kolasinac,25,183,85,Bosnia Herzegovina,Arsenal,80,83,Left,2,2,3,Medium/High,Stocky,#Strength,SUB,,2017-07-01,,72.0,62.0,70.0,77.0,87.0,,,,,,,Avoids Using Weaker Foot,77,59,74,76,48,73,43,25,53,74,68,75,49,79,55,82,76,79,90,58,93,73,66,60,44,72,74,81,81,15,9,16,7,9,21.28
256,M. Brozović,Marcelo Brozovic,25,181,68,Croatia,Inter,80,83,Right,2,4,3,Medium/Medium,Lean,,LDM,,2016-07-01,,70.0,73.0,80.0,74.0,72.0,,,,,,,"Dives Into Tackles (CPU AI Only), Finesse Shot, Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",72,69,62,83,65,81,79,74,83,83,69,70,74,75,74,80,68,83,66,81,76,79,69,80,69,78,75,75,73,8,8,15,11,8,41.895
257,M. Politano,Matteo Politano,24,171,67,Italy,Inter,80,83,Left,2,4,3,High/Medium,Normal,#Acrobat,RM,Sassuolo,,RW,84.0,75.0,83.0,29.0,50.0,,,,,,,"Finesse Shot, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",78,72,40,76,67,83,70,75,66,81,85,84,90,78,82,78,50,65,38,82,60,25,77,75,70,70,49,12,12,11,12,6,8,11,26.22
258,M. Ginter,Matthias Ginter,24,188,83,Germany,Borussia Mönchengladbach,80,82,Right,2,3,2,Medium/Medium,Normal,,RCB,,2017-07-04,SUB,64.0,58.0,65.0,82.0,76.0,,,,,,,,68,55,85,75,53,62,44,42,70,72,55,72,55,79,49,74,65,74,81,46,69,80,55,68,67,71,82,84,77,12,10,6,8,10,32.3
259,E. Lamela,Erik Lamela,26,184,80,Argentina,Tottenham Hotspur,80,81,Left,2,2,4,High/High,Lean,,SUB,,2013-08-30,,75.0,77.0,82.0,47.0,68.0,,,,,,,"Injury Prone, Finesse Shot, Flair, Technical Dribbler (CPU AI Only)",77,73,69,83,77,85,83,79,73,83,76,74,75,76,71,80,63,73,60,82,84,43,79,81,75,75,45,47,39,10,15,11,8,13,24.7
260,J. Vestergaard,Jannik Vestergaard,25,199,98,Denmark,Southampton,80,81,Right,2,4,2,Medium/Medium,Normal,"#Aerial Threat, #Strength",RCB,,2018-07-13,SUB,38.0,49.0,47.0,82.0,79.0,,,,,,,"Long Passer (CPU AI Only), Power Header",46,34,87,68,28,44,41,52,80,54,35,40,29,80,28,83,33,56,94,47,84,85,46,60,75,77,77,84,78,16,11,11,15,10,20.52
261,Bernard,Bernard,25,164,60,Brazil,Everton,80,81,Right,2,4,4,High/Medium,Lean,"#Speedster, #Acrobat",SUB,,2018-08-09,,90.0,69.0,84.0,38.0,45.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only), Backs Into Player",77,71,59,76,68,81,73,69,68,84,94,86,92,80,96,73,61,68,34,65,41,42,72,77,57,71,31,39,25,6,11,13,10,12,19.38
262,D. Rose,Danny Rose,27,174,76,England,Tottenham Hotspur,80,80,Left,3,3,3,Medium/High,Normal,,SUB,,2007-07-01,SUB,76.0,62.0,77.0,79.0,76.0,,,,,,,,81,57,62,76,64,79,64,57,66,76,76,76,69,82,76,68,75,75,72,67,87,81,68,73,57,75,76,83,84,10,11,8,13,13,32.3
263,D. Rose,Danny Rose,24,173,72,England,Mansfield Town,66,69,Right,1,3,2,High/Medium,Lean,,SUB,,2016-07-01,,79.0,64.0,65.0,39.0,71.0,,,,,,,"Dives Into Tackles (CPU AI Only), Target Forward",47,65,66,58,66,63,54,39,49,60,77,80,86,62,81,64,91,76,66,61,71,41,64,57,59,60,46,25,32,15,13,8,16,8,32.3
264,D. Rose,Danny Rose,30,170,66,England,Portsmouth,66,66,Left,1,4,3,Medium/High,Normal,,SUB,,2016-07-01,,66.0,59.0,64.0,62.0,67.0,,,,,,,"Long Shot Taker (CPU AI Only), Team Player",60,58,50,71,55,58,64,59,61,65,69,63,78,67,81,61,73,86,63,63,52,62,60,63,56,75,66,62,58,8,16,10,10,7,32.3
265,N. Nkoulou,Nicolas N'Koulou,28,184,77,Cameroon,Torino,80,80,Right,3,3,3,Medium/Medium,Lean,,CB,,2018-07-01,SUB,69.0,44.0,71.0,80.0,72.0,,,,,,,,60,33,77,75,64,68,37,28,72,74,68,69,68,74,78,58,83,63,74,46,76,80,54,63,50,77,79,82,77,6,7,6,15,7,11.59
266,M. Marega,Moussa Marega,27,186,83,Mali,FC Porto,80,80,Right,2,3,2,High/Medium,Stocky,#Strength,RS,,2016-01-25,,88.0,80.0,64.0,42.0,88.0,,,,,,,"Diver, Beat Offside Trap, Speed Dribbler (CPU AI Only)",59,80,81,68,75,62,58,37,52,65,87,88,67,76,60,86,74,91,88,74,88,26,84,65,71,71,51,34,28,14,7,13,11,11,21.28
267,Y. Tielemans,Youri Tielemans,21,176,72,Belgium,AS Monaco,79,89,Right,2,5,4,Medium/Medium,Normal,#Distance Shooter,RDM,,2017-07-01,SUB,53.0,79.0,77.0,68.0,70.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",76,73,57,80,78,76,84,74,80,81,52,53,67,75,76,88,65,73,69-2,88,70,71,74,83,76,81,66,72,69,6,8,10,14,12,23.94
268,C. Pulisic,Christian Pulisic,19,177,69,United States,Borussia Dortmund,79,88,Right,3,4,4,Medium/Medium,Lean,"#Speedster, #Dribbler",RW,,2016-01-05,LW,91.0,69.0,85.0,36.0,58.0,,,,,,,"Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only), Backs Into Player",69,69,46,77,70,87,69,58,56,82,93,90,87,79,90,79,84,74,52,58,45,32,73,77,61,67,38,30,41,8,12,13,16,14,54.15
269,K. Havertz,Kai Havertz,19,188,82,Germany,Bayer 04 Leverkusen,79,88,Left,1,3,4,Medium/Medium,Lean,,SUB,,2016-07-01,,77.0,64.0,80.0,38.0,59.0,,,,,,,"Finesse Shot, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",69,69,65,82,66,81,65,53,73,81,77,77,78,77,71,62,69,67,61,57,40,32,75,83,49,79,28,42,38,6,8,11,10,12,47.424
270,Rúben Neves,Rúben Neves,21,180,80,Portugal,Wolverhampton Wanderers,79,87,Right,2,3,3,Medium/Medium,Normal,,LCM,,2017-07-08,,64.0,70.0,74.0,70.0,74.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",72,61,53,84,72,73,79,79,85,80,64,64,65,77,70,83,68,78,70,81,81,75,58,80,62,82,70,74,69,16,12,10,8,10,34.2
271,Marcos Llorente,Marcos Llorente,23,184,73,Spain,Real Madrid,79,87,Right,1,3,3,Medium/Medium,Lean,,SUB,,2014-11-28,,54.0,48.0,70.0,76.0,71.0,,,,,,,,56,39,61,84,44,68,45,51,81,77,53,54,54,74,66,58,66,75,72,56,65,80,65,76,53,68,76,79,72,13,6,6,11,15,15.39
272,David Neres,David Neres,21,175,66,Brazil,Ajax,79,87,Left,2,3,5,High/Medium,Normal,"#Dribbler, #Acrobat",CAM,,2017-02-01,,88.0,72.0,85.0,35.0,63.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",66,76,50,78,72,86,65,52,52,83,88,88,91,72,84,72,58,73,63,65,52,37,73,78,69,78,32,32,32,14,10,5,13,6,24.225
273,L. Martínez,Lautaro Martínez,20,175,79,Argentina,Inter,79,86,Right,1,4,4,High/Medium,Normal,,SUB,,2018-07-05,,83.0,77.0,78.0,37.0,81.0,,,,,,,"Technical Dribbler (CPU AI Only), Target Forward",56,82,79,62,68,78,71,33,50,79,82,83,79,75,70,79,81,75,86,68,74,31,79,72,59,77,46,22,25,11,8,8,8,13,28.5
274,L. Tousart,Lucas Tousart,21,185,83,France,Olympique Lyonnais,79,85,Right,2,3,3,Medium/High,Normal,,CDM,,2015-08-31,,71.0,55.0,70.0,79.0,85.0,,,,,,,Injury Free,60,42,75,76,43,69,36,45,69,73,69-2,72,64,76,68,78,81,85,84,64,86,82,62,67,48,71,77,82,76,11,15,16,10,15,26.6
275,Paco Alcácer,Paco Alcácer,24,175,72,Spain,Borussia Dortmund,79,84,Right,2,4,3,High/Medium,Normal,,ST,FC Barcelona,,,70.0,78.0,75.0,37.0,63.0,,,,,,,Beat Offside Trap,53,80,77,72,82,72,66,58,51,79,70,70,75,84,78,80,75,64,63,68,59,26,85,63,71,69,50,21,26,12,14,14,8,5,26.904
276,L. Shaw,Luke Shaw,22,181,75,England,Manchester United,79,84,Left,2,2,3,High/Medium,Stocky,,SUB,,2014-06-27,,83.0,54.0,79.0,76.0,74.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",81+1,49+5,67,76+1,54,81+2,63,58,66+2,78+1,81,84,74,76,74,65,71,77+5,73,52,74+2,76,73,67,53,73,74,80+1,78+1,10,12,13,7,7,18.81
277,N. Aké,Nathan Aké,23,180,75,Netherlands,Bournemouth,79,84,Left,1,3,2,Medium/High,Lean,,LCB,,2017-06-30,SUB,74.0,52.0,70.0,79.0,74.0,,,,,,,,63,45,74,75,52,67,62,59,72,73,75,74,68,79,69,63,83,73,75,56,72,78,53,65,48,72,79,81,80,10,7,7,16,10,22.8
278,J. Lerma,Jefferson Lerma,23,179,70,Colombia,Bournemouth,79,84,Right,1,4,3,Medium/High,Lean,,SUB,,2018-08-07,,75.0,65.0,73.0,78.0,81.0,,,,,,,"Dives Into Tackles (CPU AI Only), Long Shot Taker (CPU AI Only)",66,56,65,78,56,69,66,65,74,77,74,76,75,72,76,82,84,90,76,75,83,80,58,68,58,63,78,81,81,16,14,11,7,9,15.2475
279,J. Gbamin,Jean-Philippe Gbamin,22,186,83,Ivory Coast,1. FSV Mainz 05,79,84,Right,1,3,3,Medium/High,Normal,,SUB,,2016-07-13,,78.0,54.0,74.0,78.0,83.0,,,,,,,Long Shot Taker (CPU AI Only),69,40,71,78,45,74,62,60,74,76,76+1,79,68,76,66,78,77,83,83,66,85,79,63,72,40,72,79,80,71,11,13,8,14,10,24.225
280,Jonny,Jonny Otto,24,170,70,Spain,Wolverhampton Wanderers,79,83,Right,2,3,3,High/High,Normal,,LWB,Atlético Madrid,,,78.0,45.0,74.0,78.0,73.0,,,,,,,,77,34,70-1,73,44,73,60,54,59,76+1,77+1,78,72+2,71+2,78+3,66,75-2,83-2,64-1,45,82,80,53,55,46,70+2,77,79,82,7,10,12,10,6,13.965
281,R. Barkley,Ross Barkley,24,189,76,England,Chelsea,79,82,Right,2,5,4,Medium/Medium,Normal,,SUB,,2018-01-05,,70.0,72.0,81.0,54.0,73.0,,,,,,,"Injury Prone, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",65,68,65,82,61,85,68,70,78,84,69-1,70,66,74,58,80,62,67,77,79,74,45,71,79,65,80,54,58,51,9,14,12,6,10,28.5
282,D. Klaassen,Davy Klaassen,25,179,70,Netherlands,SV Werder Bremen,79,82,Right,2,3,3,High/High,Normal,,LCM,,2018-07-27,,70.0,78.0,74.0,66.0,74.0,,,,,,,,63,77,74,81,82,72,62,44,75,80,71,69,67,78,64,78,72,83,69,77,76,67,80,78,75,78,59,70,61,12,6,13,16,10,19.95
283,M. Keane,Michael Keane,25,191,82,England,Everton,79,82,Right,2,3,2,Medium/High,Normal,,SUB,,2017-07-03,,62.0,49.0,66.0,79.0,77.0,,,,,,,Power Header,60,50,81,71,40,66,53,33,69,69,58-2,65-2,59,74,62,58,82,68,85,46,68,80,29,56,48,73,77,79,79,16,7,8,14,11,24.795
284,N. Tagliafico,Nicolás Tagliafico,25,171,65,Argentina,Ajax,79,82,Left,2,2,3,High/Medium,Normal,,LB,,2018-01-05,LB,86.0,55.0,75.0,77.0,73.0,,,,,,,"Injury Free, Team Player",71,57,73,73,38,74,61,40,67,74,85,86,80,74,79,66,90,91,62,44,76,76,66,68,46,73,78,78,78,13,9,10,15,16,14.592
285,Rafa,Rafa Silva,25,172,66,Portugal,SL Benfica,79,82,Right,2,4,4,High/Medium,Lean,"#Speedster, #Acrobat",SUB,,2016-08-31,,92.0,64.0,85.0,35.0,51.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",77,60,46,75,64,85,76,56,64,83,91,93,88,80,89,72,58,78,40,61,41,43,78,75,59,77,23,38,31,9,11,11,12,8,13.3
286,A. Rebić,Ante Rebic,24,185,78,Croatia,Eintracht Frankfurt,79,82,Right,1,3,3,High/Medium,Normal,,SUB,,2017-12-20,,85.0,78.0,80.0,36.0,81.0,,,,,,,"Selfish, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",74,79,71,72,83,83,75,58,57,79,83,87,75,77,66,81,66,80,81,78,84,29,75,68,63,73,20,50,25,13,15,12,13,14,23.7975
287,P. Kadeřábek,Pavel Kaderabek,26,182,81,Czech Republic,TSG 1899 Hoffenheim,79,81,Right,2,2,3,High/Medium,Normal,,RWB,,2015-07-01,SUB,81.0,43.0,74.0,73.0,79.0,,,,,,,"Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only), Speed Dribbler (CPU AI Only)",86,28,69,75,57,74,54,52,69,76,77,84,66,78,66,66,68,84,78,41,78,70,70,67,54,73,72,78,75,10,11,14,13,7,14.25
288,W. Orban,Willi Orban,25,186,83,Germany,RB Leipzig,79,81,Right,2,3,2,Medium/High,Normal,,RCB,,2015-07-01,,52.0,36.0,55.0,79.0,80.0,,,,,,,"Injury Free, Power Header",38,38,83,66-3,33,53,28,32,56,58,51,53,48,74,56,37,90,67,85,29,79,77,34,42,41,68,76,83,77,15,12,15,10,6,17.1
289,F. Coquelin,Francis Coquelin,27,177,74,France,Valencia CF,79,80,Right,2,3,3,Medium/High,Normal,,SUB,,2018-01-11,,71.0,58.0,76.0,78.0,81.0,,,,,,,Dives Into Tackles (CPU AI Only),60,54,60,77,53,74,55,41,74,79,70,72,73,74,81,71,80,78,79,57,91,82,62,67,52,74,78,80,79,9,9,8,10,15,14.82
290,T. Delaney,Thomas Delaney,26,182,79,Denmark,Borussia Dortmund,79,80,Left,1,4,3,High/High,Normal,#Engine,LCM,,2018-07-01,LCM,75.0,73.0,74.0,78.0,83.0,,,,,,,Long Passer (CPU AI Only),67,72,80,78,66,72,71,68,77,77,73,77,72,79,74,78,86,92,78,74,84,77,75,77,60,82,78,77,79,8,12,11,14,15,23.18
291,Danilo,Danilo,26,184,78,Brazil,Manchester City,79,80,Right,2,4,3,High/Medium,Lean,,SUB,,2017-07-23,,75.0,70.0,74.0,77.0,77.0,,,,,,,"Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",74,61,69,77,72,73,76,76,69,79,73,76,70,79,65,85,74,82,76,74,75,81,75,64,67,69,78,77,78,14,5,15,14,5,22.04
292,Canales,Sergio Canales,27,180,74,Spain,Real Betis,79,79,Left,2,3,3,High/Medium,Lean,,RM,,2018-07-03,,60.0,73.0,78.0,40.0,53.0,,,,,,,Injury Prone,79,77,38,84,63,79,81,76,70,80,64,57,69,79,69,61,36,48,56,78,55,46,81,82,66,65,60,23,16,15,12,16,13,12,7.22
293,D. Blind,Daley Blind,28,180,72,Netherlands,Ajax,79,79,Left,3,4,3,Medium/Medium,Normal,,LCB,,2018-07-17,LB,57.0,56.0,75.0,78.0,75.0,,,,,,,"Early Crosser, Long Passer (CPU AI Only), Team Player, Set Play Specialist",80,46,70,81,62,72,84,62,82,79,62,53,72,84,75,68,71,83,74,62,70,82,66,76,56,81,77,80,76,12,9,10,14,10,21.28
294,T. Alexander-Arnold,Trent Alexander-Arnold,19,180,69,England,Liverpool,78,88,Right,1,3,3,High/Medium,Lean,,RB,,2015-10-07,SUB,80.0,60.0,72.0,74.0,69.0,,,,,,,"Early Crosser, Long Passer (CPU AI Only)",83,56,59,76,41,72,74,74,75,72,82,79,74,75,74,70,66,79,62,63,73,76,62,66,55,74,75,76+1,74+1,14,15,14,6,7,32.205
295,H. Aouar,Houssem Aouar,20,175,70,France,Olympique Lyonnais,78,88,Right,1,4,4,High/Medium,Lean,,LCM,,2016-07-01,,79.0,67.0,80.0,63.0,67.0,,,,,,,"Finesse Shot, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",68,70,54,83,62,81,78,59,77,80,79,79,79,77,80,61,61,74,64,67,66,66,71,83,63,78,64,64,63,14,6,11,7,10,38.0
296,Dani Ceballos,Dani Ceballos,21,179,70,Spain,Real Madrid,78,87,Right,1,3,4,Medium/Medium,Normal,,SUB,,2017-07-14,,64.0,61.0,80.0,68.0,64.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",70,62,37,80,57,82,69,61,78,83,69,60,70,78,73,57,47,65,60,63,76,76,73,80,55,71,62,77,74,12,15,16,7,13,18.468
297,M. Akanji,Manuel Akanji,22,187,85,Switzerland,Borussia Dortmund,78,87,Right,1,3,2,Medium/High,Normal,,RCB,,2018-01-15,LCB,80.0,42.0,70.0,78.0,77.0,,,,,,,,51,36,73,77,38,66,42,27,75,75,76,84,69,78,66,58,78,76,81,45,69,73,33,66,40,74,80,81,80,10,9,13,6,9,28.12
298,F. Kessié,Franck Kessié,21,183,76,Ivory Coast,Milan,78,87,Right,2,4,3,High/High,Normal,#Engine,RCM,Atalanta,,CM,73.0,71.0,77.0,78.0,88.0,,,,,,,Injury Free,66,64,68,78,60,78,58,48,74,78,71,75,68,76,79,84,79,96,85,72,86,80,76,70,82,76,80,78,74,9,11,12,12,10,35.625
299,B. Cristante,Bryan Cristante,23,186,78,Italy,Roma,78,86,Right,2,3,3,Medium/Medium,Lean,,LCM,Atalanta,,SUB,60.0,70.0,76.0,69.0,68.0,,,,,,,Long Passer (CPU AI Only),68,68,70,83,67,78,65,64,78,81,63,58,64,74,54,74,58,71,70,74,64,66,76,76,58,70,70,69,66,3,5,3,3,5,26.6
300,Diogo Jota,Diogo Jota,21,178,73,Portugal,Wolverhampton Wanderers,78,86,Right,2,4,4,High/High,Lean,#Acrobat,LW,,2018-07-01,,82.0,74.0,82.0,51.0,76.0,,,,,,,"Injury Free, Speed Dribbler (CPU AI Only)",65,74,56-2,73,71,81,76,58,65,83,89+2,76,87,80,87,78,66-1,82,72+3,71,80,54,82,72,61,83,49,54,39,7,12,15,9,11,18.24
301,A. Diallo,Abdou Diallo,22,186,79,France,Borussia Dortmund,78,86,Left,1,3,3,High/Medium,Lean,,LCB,,2018-07-01,,73.0,37.0,72.0,78.0,77.0,,,,,,,Long Passer (CPU AI Only),66,38,81,74,37,70,46,32,78,73,68,77,74,77,67,42,83,76,78,24,76,77,56,68,41,80,74,80,78,12,7,7,7,8,22.8
302,F. de Jong,Frenkie de Jong,21,180,70,Netherlands,Ajax,78,86,Right,1,3,4,Medium/Medium,Lean,#Dribbler,LCM,,2015-08-25,LDM,73.0,56.0,85.0,66.0,65.0,,,,,,,"Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",74,52,63,84+1,64,87,74,61,77+2,85,72,74,83,78+10,77,68,64,69,67,55,55,74,58,84,45,84+4,69,62,55,7,13,10,10,9,32.49
303,Y. Mina,Yerry Mina,23,195,94,Colombia,Everton,78,85,Right,1,2,2,Medium/High,Normal,"#Aerial Threat, #Strength",SUB,,2018-08-09,,54.0,54.0,57.0,78.0,83.0,,,,,,,Power Header,43,51,86,73,41,60,38,30,52,53,45,62,53,72,34,70,70,79,87,50,80,73,48,54,53,80,79,79,75,10,8,12,9,12,25.365
304,F. González,Yerry Mina,20,176,61,Mexico,Club América,58,69,Right,1,3,2,Medium/Medium,Normal,,RES,,2018-07-01,,43.0,60.0,61.0,30.0,41.0,,,,,,,,41+6,65-3,65-2,56+8,44+1,61+11,47-1,41+1,47+9,60+8,34,51,56,56-1,78,57+1,66,50,36,58-1,34+4,27+11,57+5,48-1,59-11,51+1,25+10,27+10,23+10,10,9,7,10,12,25.365
305,L. Torreira,Lucas Torreira,22,168,64,Uruguay,Arsenal,78,85,Right,2,3,4,Medium/High,Lean,,RDM,,2018-07-12,SUB,77.0,62.0,80.0,73.0,73.0,,,,,,,"Power Free-Kick, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",74,50,32,83,65,77,66,74,77,81,81,74,83,77,93,78,52,85,66,74,82,79,65,73,48,77,79,78,72,5,5,13,7,9,47.5
306,A. Onana,André Onana,22,187,93,Cameroon,Ajax,78,85,Right,2,3,1,Medium/Medium,Stocky,,GK,,2015-01-14,GK,,,,,,82.0,77.0,84.0,78.0,63.0,71.0,Rushes Out Of Goal,15,12,20,33,13,26,30,17,26,38,64,62,68,77,53,21,80,39,67,17,23,15,11,60,27,57,12,18,14,82,77,84,71,78,20.805
307,K. Zouma,Kurt Zouma,23,190,96,France,Everton,78,84,Right,2,3,2,Medium/Medium,Normal,#Strength,LCB,Chelsea,,,62.0,52.0,55.0,76.0,83.0,,,,,,,Power Header,49,47,77,63,47,50,60,59,58,63,58,66,45,72,52,63,89,63,91-1,49,84,74,53,57,59,67,74,79,79,14,14,7,9,15,19.95
308,L. Dendoncker,Leander Dendoncker,23,189,88,Belgium,Wolverhampton Wanderers,78,84,Right,2,4,2,High/High,Normal,"#Engine, #Strength",SUB,RSC Anderlecht,,SUB,65.0,71.0,68.0,77.0,84.0,,,,,,,"Power Free-Kick, Injury Free, Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",75,66,78,78,71,68,72,71,78,73,61,68,57,73,53,86,66,91,87,76,73,78,71,76,44,74,76,78,76,14,8,14,14,6,18.9525
309,N. Stark,Niklas Stark,23,190,81,Germany,Hertha BSC,78,84,Right,1,3,2,High/Medium,Normal,,RCB,,2015-08-24,,76.0,53.0,67.0,79.0,75.0,,,,,,,,54,50,80,76-1,48,65,43,35,67,70,74,78,63,73,62,63,55,70,79,55,74,79,52,71,39,69,78,79,76,7,15,10,15,13,19.95
310,S. Lobotka,Stanislav Lobotka,23,170,64,Slovakia,RC Celta,78,84,Right,1,4,4,Medium/High,Normal,,RCM,,2017-07-15,,66.0,60.0,79.0,67.0,63.0,,,,,,,,63,59,41,84,43,77,68,55,76,82,70,63,78,74,84,62,82,86,52,65,57,72,65,76,56,74,65,74,65,10,7,16,13,14,18.81
311,L. Pellegrini,Lorenzo Pellegrini,22,186,77,Italy,Roma,78,84,Right,2,3,3,Medium/Medium,Normal,,SUB,,2017-07-01,LCM,75.0,66.0,76.0,72.0,71.0,,,,,,,,72,60,71,82,69,76,69,40,79,79,77,74,68,73,69,76,67,76,69,72,71,70,74,76,49,79,70,74,72,12,7,10,13,11,32.68
312,Rúben Dias,Rúben Dias,21,186,82,Portugal,SL Benfica,78,84,Right,1,4,2,Medium/High,Normal,,RCB,,2015-07-01,LCB,64.0,34.0,56.0,77.0,81.0,,,,,,,Power Header,34,29,81,69,30,54,33,26,44,60,63,64,47,75,56,54,74,77,78,22,94,75,39,34,45,72,77,78,73,7,8,13,7,12,20.235
313,L. Digne,Lucas Digne,24,178,74,France,Everton,78,83,Left,2,3,3,High/Medium,Lean,,LB,,2018-08-01,,75.0,61.0,75.0,74.0,72.0,,,,,,,Long Throw-in,79,52,68,80,45,73,68,57,69,79,76-1,75,68,76,79,77,73,77,69,69,75,77,67,72,58,71,68,77,81,6,12,9,6,13,20.71
314,J. Veretout,Jordan Veretout,25,176,67,France,Fiorentina,78,83,Right,1,3,4,Medium/High,Normal,,LCM,,2017-07-25,,69.0,70.0,77.0,71.0,72.0,,,,,,,"Injury Free, Set Play Specialist, Takes Finesse Free Kicks",74,66,54,82,68,76,70,76,76,79,72,66,76,78,76,76,69,79,68,74,72,76,72,76,74,78,69,76,72,9,10,11,8,9,25.08
315,J. Roussillon,Jérôme Roussillon,25,175,80,France,VfL Wolfsburg,78,83,Left,2,3,3,High/Medium,Stocky,,LB,,2018-08-06,,87.0,65.0,76.0,73.0,78.0,,,,,,,,76,64,68,74,57,76,75,56,69,76,87,87,77,73,78,73,73,84,77,65,75,76,71,71,51,72,67,78,78,9,7,13,8,15,8.55
316,S. Haller,Sébastien Haller,24,190,91,France,Eintracht Frankfurt,78,83,Right,1,2,3,High/Medium,Normal,#Strength,ST,,2017-07-01,,73.0,76.0,73.0,41.0,76.0,,,,,,,"Avoids Using Weaker Foot, Target Forward",40,79,75,67,79,72,52,46,35,79,68,77,66,77,53,77,80,72,91,64,41,30,79,70,88,67,32,46,37,6,7,14,7,6,20.805
317,R. Guerreiro,Raphaël Guerreiro,24,170,71,Portugal,Borussia Dortmund,78,83,Left,3,3,4,High/Medium,Normal,#Acrobat,SUB,,2016-07-01,SUB,75.0,74.0,84.0,71.0,59.0,,,,,,,"Injury Prone, Flair, Long Shot Taker (CPU AI Only)",85,72,52,84,76,83,84,82,75,84,82,69,88,83,86,79,63,72,49,82,69,84,76,79,44,75,67,70,77,12,6,8,11,8,21.945
